gene,scores,log2FC,pvalue,padj,is_zinc
LRWD1,1.0768955,0.14134325,0.28152697656761605,1.0,False
BNIP3,1.0764424,0.104361914,0.28172944249783405,1.0,False
BACE1-AS,1.0756545,1.1412003,0.282081792394708,1.0,False
UBA6-AS1,1.0751227,1.6656435,0.28231979745531,1.0,False
P2RX4,1.0746795,0.08952421,0.28251823898946815,1.0,False
KHDC1,1.0746795,0.42959794,0.28251823898946815,1.0,False
NLRP3,1.0737144,0.85912055,0.28295072768249707,1.0,False
RP11-242D8.1,1.0731235,1.1351798,0.2832157379916306,1.0,False
PRSS16,1.0726606,1.523758,0.28342344681516685,1.0,False
RP13-1032I1.7,1.0725522,1.5490804,0.28347207441508404,1.0,False
CCDC159,1.0724636,0.106318206,0.28351186483611257,1.0,False
CTD-2336O2.1,1.0718037,1.1375093,0.28380820131540907,1.0,False
RP11-489E7.4,1.0713112,3.6587017,0.2840294845497917,1.0,False
GLTSCR1L,1.0707204,1.3660204,0.28429517856533704,1.0,False
RAB33B,1.070553,0.46049106,0.2843704891081269,1.0,False
STAG3,1.070415,0.26789132,0.28443251969162264,1.0,False
GUSB,1.0697256,0.08473647,0.28474280994841894,1.0,False
ZNF583,1.069115,0.52806187,0.285017829627888,1.0,False
UBQLN4,1.0671551,0.40839767,0.2859017674785891,1.0,False
THAP8,1.0670862,0.6147715,0.2859328944616504,1.0,False
MEMO1,1.0670469,0.24585123,0.2859506823372516,1.0,False
GCC1,1.0670469,0.4268981,0.2859506823372516,1.0,False
ATPAF1,1.0669582,0.1583945,0.28599070779128855,1.0,False
MARCH8,1.0665643,1.3388454,0.2861686444983982,1.0,False
DNASE1,1.0659044,0.26145583,0.28646685601256927,1.0,False
AC092580.4,1.0653627,0.97009546,0.2867118133235327,1.0,False
TRIM13,1.0651264,0.17873028,0.28681874809916463,1.0,False
CLN5,1.0649196,0.23304003,0.28691233811497885,1.0,False
NAB1,1.0640234,0.4902164,0.28731813307740495,1.0,False
ANKDD1A,1.063846,0.50033045,0.28739844607495457,1.0,False
CTTNBP2NL,1.0626839,1.0242231,0.2879253175519255,1.0,False
RP11-413H22.2,1.0617187,0.99902445,0.28836338367682246,1.0,False
RP11-104L21.3,1.0616399,2.0826416,0.2883991640044382,1.0,False
QPRT,1.0606945,0.84157264,0.2888287613965912,1.0,False
ECE2,1.0601627,1.8111113,0.28907059934759627,1.0,False
LRRC2,1.0598869,2.0033243,0.2891960504991622,1.0,False
GPM6B,1.0575134,0.28725204,0.29027734279424466,1.0,False
LPAR5,1.05579,0.19497046,0.29106421657849735,1.0,False
CYB5R1,1.0555929,0.3250346,0.29115423625929804,1.0,False
CARHSP1,1.0554551,0.12472763,0.29121726117366675,1.0,False
CCDC163P,1.0548247,3.3508885,0.2915054918785732,1.0,False
ITGB5,1.0539186,1.9393314,0.2919201593675549,1.0,False
LSR,1.0537709,0.16597919,0.2919878057580706,1.0,False
KCNA2,1.0530323,1.0627104,0.29232619568650364,1.0,False
PRMT6,1.0515352,0.61321723,0.29301280686692555,1.0,False
PPIL3,1.050511,0.110093474,0.2934832166878061,1.0,False
ZNF672,1.0502156,0.21494767,0.2936190059388356,1.0,False
RGL2,1.0501959,0.197731,0.29362806005391184,1.0,False
CDK10,1.0471133,0.21910378,0.29504733758061175,1.0,False
HSCB,1.0465617,0.044350293,0.29530174971388234,1.0,False
PDCD5,1.0448678,0.09570054,0.29608407687436944,1.0,False
SLC25A28,1.0445035,0.37976,0.2962525493083835,1.0,False
SNTB2,1.0444936,0.19567357,0.2962571035075203,1.0,False
RAB39B,1.0442867,0.4888208,0.29635275251143123,1.0,False
ARHGAP35,1.0440208,0.279772,0.29647576016052446,1.0,False
DCAF12,1.0436367,0.24306048,0.29665349817242614,1.0,False
RGPD2,1.0429868,1.126013,0.29695444792005743,1.0,False
CXXC1,1.0421791,0.120231286,0.2973286394961888,1.0,False
IGLC5,1.041992,0.71642464,0.29741538738144924,1.0,False
XRCC6BP1,1.04017,1.0641387,0.2982609220987599,1.0,False
YIPF6,1.0400125,0.19179453,0.2983341247815541,1.0,False
HIST2H2AC,1.0398549,2.2234483,0.29840733946198505,1.0,False
RSL24D1,1.0396776,0.08357494,0.29848972031857945,1.0,False
ARNTL,1.0383382,1.0081066,0.29911264426314466,1.0,False
FLVCR1-AS1,1.0380033,1.8095173,0.2992685107053461,1.0,False
ZKSCAN1,1.0373828,0.09203865,0.2995574652755242,1.0,False
C12orf73,1.0370086,1.162691,0.29973184528655517,1.0,False
LAMP2,1.0366738,0.20198676,0.2998879268836233,1.0,False
DAD1,1.0366442,0.057176854,0.29990170139093186,1.0,False
PAFAH1B2,1.0363882,0.15877287,0.30002109812724065,1.0,False
MORC2,1.0363193,0.3704912,0.30005324881684425,1.0,False
SOCS7,1.0346154,0.61762065,0.3008485600756551,1.0,False
THEM4,1.0331382,0.10812494,0.3015392720776867,1.0,False
KIAA1524,1.0325965,1.8434798,0.30179279747596344,1.0,False
ABRACL,1.0309222,0.06894246,0.3025773182377869,1.0,False
SEC61G,1.0305676,0.048062727,0.30274362592987947,1.0,False
FAHD2B,1.0303411,0.37363082,0.30284990988567695,1.0,False
FAM69A,1.0300063,1.0744935,0.30300707074200406,1.0,False
MOSPD3,1.029829,0.23844044,0.3030902954965168,1.0,False
TMEM60,1.0296615,0.24396892,0.30316891060587126,1.0,False
TFPT,1.0289623,0.21158822,0.30349739081188787,1.0,False
XKR8,1.0288737,0.27214095,0.3035390460319891,1.0,False
AC007386.2,1.0288244,1.3403636,0.3035621894624727,1.0,False
EP400NL,1.0286274,1.3644454,0.30365477490975834,1.0,False
SFR1,1.0284009,0.37273553,0.3037612713670863,1.0,False
TCAF2,1.0283911,0.6819681,0.3037659022106661,1.0,False
MYPOP,1.0278592,0.44989347,0.3040160374147405,1.0,False
DENND3,1.0278002,0.16546598,0.30404383865780404,1.0,False
ALG8,1.0269828,0.17420575,0.3044285957623174,1.0,False
UPP1,1.0269334,0.112017184,0.30445178422032737,1.0,False
FBXL15,1.0267661,0.1285953,0.30453063374902956,1.0,False
CHCHD4,1.0267365,0.3612586,0.3045445497789353,1.0,False
RP11-302B13.5,1.0265297,0.8239293,0.30464197380878455,1.0,False
C2orf47,1.0259486,0.78673583,0.30491579964185367,1.0,False
CHORDC1,1.0258698,0.17927538,0.3049529411397571,1.0,False
ANXA5,1.0254858,0.072506785,0.30513404893412843,1.0,False
PRKAG2-AS1,1.02456,0.4625925,0.3055708583913963,1.0,False
PDIK1L,1.0240971,0.28998533,0.3057894185611322,1.0,False
EAF1,1.0224622,0.33282542,0.306562183867262,1.0,False
GNPNAT1,1.0221175,0.45864832,0.30672528133649424,1.0,False
FAM174C,1.0209849,0.26312926,0.30726157768566353,1.0,False
HIST1H2AC,1.0206008,0.562251,0.3074435929970958,1.0,False
IRF2BPL,1.0205122,0.39614552,0.30748560666520497,1.0,False
NKIRAS2,1.0203152,0.17248821,0.30757898397901406,1.0,False
CTA-228A9.4,1.0181781,1.4137568,0.30859333440541825,1.0,False
UBFD1,1.0180697,0.42815846,0.30864481193243987,1.0,False
SLC25A29,1.0177448,0.49505794,0.3087992785808915,1.0,False
DOCK4,1.016297,1.2540768,0.3094879781159716,1.0,False
TNK2,1.0146917,0.22774608,0.3102528237692408,1.0,False
IRF2BP1,1.0140909,0.48684788,0.3105393749723384,1.0,False
ABCA2,1.0133424,0.41864297,0.31089663390711664,1.0,False
IZUMO4,1.013175,0.9195889,0.3109765841891079,1.0,False
DHFR,1.0130174,0.15043435,0.31105184390332274,1.0,False
TRPV3,1.0119243,1.384973,0.31157428897327877,1.0,False
TMEM120A,1.0111855,0.21041107,0.31192761975730743,1.0,False
TLDC1,1.0103091,1.6348746,0.3123472481459345,1.0,False
TTC9C,1.0102401,0.21988939,0.3123802683959819,1.0,False
CTD-3076O17.2,1.0099348,1.7031425,0.3125265285766543,1.0,False
POLL,1.0085461,0.1643447,0.31319234563619613,1.0,False
REPIN1,1.0084772,0.0409791,0.31322542469673464,1.0,False
CD86,1.00829,0.2360236,0.3133152223115252,1.0,False
TP73,1.0080439,0.9000306,0.3134334028830056,1.0,False
CYSLTR1,1.0076795,0.14347714,0.3136083639654066,1.0,False
KIAA0368,1.0068424,1.3636923,0.3140105449567049,1.0,False
GPR82,1.0066159,0.3754307,0.31411942869785925,1.0,False
TMEM160,1.0063795,0.103490055,0.31423307298765724,1.0,False
OBSCN,1.00504,0.53385013,0.314877567984009,1.0,False
ACOXL,1.004656,0.93561393,0.31506254657983424,1.0,False
PDCD4-AS1,1.0037498,0.066452354,0.3154991891984138,1.0,False
TXLNA,1.0032772,0.27248842,0.31572716045416316,1.0,False
NCKAP5,1.0022627,2.2564013,0.31621671379829663,1.0,False
FLAD1,1.0021938,0.12239487,0.31625000248565316,1.0,False
EBPL,1.0018885,0.087767124,0.31639745146284415,1.0,False
NFKBIE,1.0007362,0.24939722,0.31695435884573486,1.0,False
EML3,0.9993771,0.10219807,0.317612049870754,1.0,False
RP5-1180E21.5,0.99914074,1.1922574,0.3177265221697081,1.0,False
AIMP2,0.99789983,0.21453466,0.31832794532047626,1.0,False
GAS6,0.9978801,0.488398,0.3183374977279825,1.0,False
CEP68,0.99626493,0.2950212,0.31912143408466753,1.0,False
RAB13,0.9960877,0.5236398,0.31920755276662105,1.0,False
NAB2,0.99599904,0.68452704,0.31925061781070807,1.0,False
SLC10A3,0.9957824,0.14411485,0.3193559039247157,1.0,False
LRP8,0.99479747,0.54115593,0.3198347634977611,1.0,False
PYCRL,0.99461037,1.0728555,0.31992579988088377,1.0,False
PDCD7,0.9945316,0.14406742,0.31996413605892937,1.0,False
RARG,0.99433464,0.55998534,0.32005998964681226,1.0,False
LRRC14,0.99424595,0.27743766,0.32010312988682055,1.0,False
INTS5,0.9941869,0.26562226,0.320131892159051,1.0,False
TM2D3,0.9935467,0.15035957,0.3204435917514211,1.0,False
USE1,0.9931823,0.120008916,0.32062110932212684,1.0,False
MKL1,0.9919118,1.2557046,0.32124052449328544,1.0,False
RP11-803D5.4,0.9913997,2.3103127,0.3214904321144294,1.0,False
C22orf46,0.9909467,1.3636397,0.32171161003551674,1.0,False
DPYSL2,0.9908285,0.20717204,0.3217693249573973,1.0,False
MAT2A,0.99079895,0.17664644,0.3217837547439262,1.0,False
UQCRQ,0.99069065,0.054857764,0.3218366675752622,1.0,False
EIF3B,0.990474,0.12355864,0.32194251027562015,1.0,False
FUCA2,0.9901982,0.15485407,0.3220772520219025,1.0,False
TAF1C,0.98932165,0.40021193,0.3225057826548514,1.0,False
FBXL16,0.98932165,0.6942066,0.3225057826548514,1.0,False
OTUD1,0.98797244,0.52615494,0.3231661575231539,1.0,False
C5orf51,0.9870663,2.315036,0.32361011533297523,1.0,False
AACS,0.9869777,0.2537573,0.3236535673190274,1.0,False
RP11-291B21.2,0.9852739,0.93372256,0.32448954988894374,1.0,False
C11orf49,0.9843383,1.3177282,0.32494921288089607,1.0,False
ZFX,0.9843383,0.15626517,0.32494921288089607,1.0,False
CTBP1-AS2,0.9832648,1.4558201,0.3254771374303408,1.0,False
CCNDBP1,0.9831269,0.14879863,0.3255449846574855,1.0,False
TMEM191C,0.9822208,0.641123,0.32599106667578304,1.0,False
FAM50A,0.98208296,0.114830166,0.3260589835406841,1.0,False
RNU12,0.9820337,2.414189,0.32608324179279,1.0,False
TMEM39A,0.9818269,0.1604733,0.3261851392620394,1.0,False
TSEN15,0.9813542,0.12887973,0.3264181254695542,1.0,False
EPB42,0.981236,0.80197227,0.32647638891395603,1.0,False
FLT3,0.9811966,0.5418359,0.32649581156363583,1.0,False
RNASEH1-AS1,0.9808913,1.0635628,0.3266463625543976,1.0,False
DPH3,0.9807435,0.1867269,0.3267192259963355,1.0,False
CCR5AS,0.9798375,0.90864986,0.32716635272316996,1.0,False
TTF2,0.9796405,0.28298986,0.3272636067371858,1.0,False
TMED5,0.97932535,0.11927223,0.32741925219723733,1.0,False
CTD-2090I13.1,0.9790299,0.14472307,0.32756521345135625,1.0,False
SLC37A2,0.9783602,1.2634578,0.3278962152943118,1.0,False
AP006222.2,0.97788745,0.27400738,0.3281299942734299,1.0,False
ANKH,0.9778776,0.14597149,0.328134865818297,1.0,False
HMBS,0.9759571,0.25606975,0.3290857136203259,1.0,False
CLNK,0.97577,0.4576235,0.3291784557050632,1.0,False
CXorf40A,0.9746571,0.8639268,0.32973037691629625,1.0,False
DGCR6L,0.9741056,0.108157255,0.33000411737046464,1.0,False
COG8,0.97345555,0.39387357,0.3303269289004548,1.0,False
BISPR,0.9733965,0.13798396,0.33035628553509766,1.0,False
GPR108,0.9725495,0.20090143,0.3307772495239585,1.0,False
ZDHHC18,0.9725298,0.24681225,0.330787043511797,1.0,False
EHD4,0.9718798,0.18979977,0.33111035036213954,1.0,False
ARPIN,0.96943736,1.5654342,0.3323270264744914,1.0,False
UBALD1,0.9693881,0.17185123,0.3323515858977313,1.0,False
TADA3,0.9685214,0.10137869,0.3327840236397095,1.0,False
PAQR8,0.96850175,0.32191846,0.3327938559906455,1.0,False
ZFP82,0.9677828,0.44746283,0.3331528651670337,1.0,False
MTFR1L,0.96755624,0.25946718,0.33326602941510286,1.0,False
PYCARD,0.9669555,0.07209124,0.3335662808127985,1.0,False
CCDC58,0.96597064,0.926151,0.3340588736646193,1.0,False
AEN,0.9657638,0.2828964,0.3341623777318681,1.0,False
DCTD,0.9646312,0.12944886,0.3347295523461198,1.0,False
ASB6,0.96457213,0.3279729,0.3347591610831788,1.0,False
CSF1R,0.96410924,0.45475334,0.33499115457898,1.0,False
IFI44L,0.9640206,0.28468642,0.3350355906789543,1.0,False
TPRA1,0.9640108,0.22606032,0.3350405282577885,1.0,False
CTC-425F1.4,0.96263194,1.3238323,0.3357322519685524,1.0,False
C20orf194,0.9619623,1.0802342,0.33606856355226467,1.0,False
ATP5EP2,0.9614895,0.2436704,0.33630609045419524,1.0,False
LINC01934,0.96147966,0.22737974,0.3363110400796331,1.0,False
KCTD6,0.9589683,0.36257848,0.337574724280606,1.0,False
GSS,0.95786524,0.24386099,0.33813071730414246,1.0,False
MCEE,0.95729405,0.1655124,0.33841887326347464,1.0,False
ZNF507,0.9570281,0.30195525,0.33855306859515766,1.0,False
LYRM9,0.9569198,0.22006741,0.3386077505594396,1.0,False
QTRTD1,0.9568114,1.2066894,0.33866243819276054,1.0,False
CD84,0.9568016,0.11317523,0.3386674100768974,1.0,False
SLC25A11,0.9563584,0.11242022,0.33889119335328843,1.0,False
CTNNBIP1,0.95616144,0.12530689,0.33899068303946167,1.0,False
FAM210B,0.9551273,0.15301594,0.33951331132677776,1.0,False
ZNF574,0.95488113,0.44164342,0.3396378227566167,1.0,False
RGS12,0.9547826,0.49985838,0.3396876355261049,1.0,False
TBC1D20,0.95444775,0.09724026,0.3398570339803114,1.0,False
ZNF623,0.9537485,0.3323985,0.34021095240921595,1.0,False
ARHGAP22,0.952547,0.8792963,0.3408196453496348,1.0,False
TMEM45A,0.9523697,3.5786743,0.34090951151577376,1.0,False
UBL7-AS1,0.9518773,0.52153146,0.3411592193682361,1.0,False
ALG14,0.9513652,0.18548423,0.3414190397265595,1.0,False
RP1-313I6.12,0.9512174,1.7186354,0.34149401143776015,1.0,False
MAP3K6,0.9511091,0.6409106,0.3415489973888294,1.0,False
GIPC1,0.950597,0.2357902,0.3418090076755319,1.0,False
ZNF234,0.9504492,0.4941601,0.3418840341719519,1.0,False
EBI3,0.94983864,0.33365148,0.34219425545476656,1.0,False
TMEM141,0.94960225,0.12325855,0.3423143894313655,1.0,False
C2orf74,0.9480068,0.08826267,0.3431259991111807,1.0,False
IFNAR1,0.9476621,0.088911556,0.3433015082691633,1.0,False
LINC00094,0.9466083,1.7589167,0.34383842043790436,1.0,False
ENSG00000285756,0.9460962,0.3780269,0.3440995432068624,1.0,False
LAMTOR3,0.9459386,0.15773061,0.344179914134392,1.0,False
SLC25A39,0.94565296,0.07928443,0.34432561697760966,1.0,False
ZNF14,0.9456234,0.29426265,0.3443406919318944,1.0,False
METTL9,0.9453969,0.09296776,0.34445628057411504,1.0,False
SLC25A40,0.9449045,0.2657139,0.3447076456356941,1.0,False
VPS26B,0.944481,0.14491315,0.3449239131552858,1.0,False
OGFOD2,0.9440575,0.22221719,0.34514026719446456,1.0,False
ZP3,0.94398856,0.5021519,0.3451754958078722,1.0,False
TYK2,0.94372267,0.17353453,0.3453113990788891,1.0,False
GCNT4,0.94199914,0.6065463,0.34619308055401476,1.0,False
TRAPPC6B,0.94165444,0.098222114,0.3463695887714616,1.0,False
ABHD11,0.9415166,0.5317433,0.3464402081031276,1.0,False
DNAJB11,0.9413688,0.13625218,0.34651588184662196,1.0,False
PLEKHO2,0.94092566,0.25609955,0.3467429662232975,1.0,False
P3H1,0.94072866,0.30517912,0.34684392301568423,1.0,False
KTI12,0.94072866,0.35628408,0.34684392301568423,1.0,False
DYRK2,0.9398226,0.11932158,0.3473085652223684,1.0,False
FBXO34,0.9389165,0.21861558,0.3477736032619406,1.0,False
DAPL1,0.93711424,1.0496216,0.34869980116737176,1.0,False
C21orf33,0.93699604,2.0722494,0.3487605901583658,1.0,False
CHD1L,0.9366612,0.17514566,0.3489328621908778,1.0,False
TNFAIP8L2,0.93575513,0.21835937,0.3493992809869807,1.0,False
TP53RK,0.93544984,0.2518823,0.3495565329585658,1.0,False
HPS6,0.93544984,0.3090751,0.3495565329585658,1.0,False
MAPK8IP1,0.93471116,1.7921396,0.3499371670660285,1.0,False
RPS5,0.93415964,-0.015002588,0.35022154529412264,1.0,False
ZNF48,0.93406117,0.45497045,0.3502723425425004,1.0,False
AC005480.1,0.93366724,0.4995997,0.3504755782669212,1.0,False
TMED7,0.9336081,0.254112,0.35050607007428747,1.0,False
BLOC1S1,0.9332536,0.07670721,0.35068905624485835,1.0,False
C16orf52,0.9330566,2.217337,0.3507907413954572,1.0,False
STARD9,0.932771,0.523411,0.35093821806185854,1.0,False
XXbac-BPGBPG55C20.2,0.9325149,1.4709082,0.35107047192854257,1.0,False
LINC01089,0.9317763,0.10523559,0.35145215042095135,1.0,False
DHX16,0.931402,0.2644473,0.3516456344929134,1.0,False
LSM12,0.9313528,0.12993373,0.35167109794529106,1.0,False
SPOCK2,0.93134296,0.06906848,0.3516761907759085,1.0,False
SCNN1B,0.9310475,1.8296429,0.35182899741606755,1.0,False
ST3GAL6,0.93083084,0.8306949,0.3519410823381348,1.0,False
PDP2,0.93047625,1.0642682,0.35212454279413585,1.0,False
KBTBD6,0.9302695,0.7276576,0.35223158934842225,1.0,False
OLMALINC,0.92951113,0.796583,0.3526242696002273,1.0,False
RNF114,0.92933387,0.1207931,0.35271610491465866,1.0,False
B3GNT5,0.92834896,0.9400601,0.3532265766265891,1.0,False
NOL3,0.92789596,1.5619887,0.3534615504148654,1.0,False
C9orf40,0.92787623,0.6769159,0.3534717689077128,1.0,False
BROX,0.9276399,0.2108192,0.3535944053890595,1.0,False
CDC37L1,0.9266649,0.12675534,0.35410056512708565,1.0,False
RTCA,0.92630047,0.080745205,0.3542898533928639,1.0,False
FCGR1A,0.9261429,1.3828048,0.3543717275701803,1.0,False
ZNF841,0.92462623,0.6124293,0.3551603774977561,1.0,False
CCL22,0.9243308,2.6249716,0.3553141394093723,1.0,False
PIGX,0.92396635,0.09370331,0.35550383694109844,1.0,False
ZNF7,0.9230997,0.18685493,0.35595526608344974,1.0,False
FAM26F,0.92304057,-0.017210051,0.35598605850060394,1.0,False
C12orf66,0.92293227,2.4684336,0.3560425156276338,1.0,False
ATP13A1,0.9226663,0.09032088,0.35618111614564574,1.0,False
RP11-147L13.15,0.922361,2.204324,0.35634029201411954,1.0,False
GPR34,0.9220163,0.73481625,0.3565200605850405,1.0,False
ZC3H6,0.92176026,0.13445881,0.3566536399436201,1.0,False
SMIM1,0.9216618,1.4382232,0.3567050250162609,1.0,False
DCP1B,0.92156327,0.29775777,0.3567564147533776,1.0,False
JKAMP,0.92051935,0.13758832,0.357301432719359,1.0,False
CYP3A5,0.92013526,0.63951147,0.35750209006546585,1.0,False
TMEM42,0.92003673,0.28517607,0.357553552092301,1.0,False
RPS27,0.918914,-0.16816543,0.3581405487761061,1.0,False
JADE2,0.9186776,0.14793806,0.3582642042376061,1.0,False
CEBPD,0.9186284,0.3356098,0.3582899691721855,1.0,False
EPOR,0.9178996,0.603614,0.3586714264724382,1.0,False
FGD4,0.91784054,0.053042796,0.35870236663084953,1.0,False
UBXN4,0.91752535,0.063634776,0.35886740915049575,1.0,False
SLC12A4,0.9164223,0.8846528,0.35944543383447447,1.0,False
KB-1208A12.3,0.91592,1.0553935,0.35970883521712127,1.0,False
ADCK4,0.91582155,1.2265987,0.35976049676019284,1.0,False
NBEAL2,0.9151026,0.24592286,0.3601377671897805,1.0,False
NCK1,0.91407835,0.14978789,0.3606756771804681,1.0,False
GPR146,0.9139109,0.8727645,0.36076365268929655,1.0,False
MPP6,0.91332,1.0452409,0.3610742620884345,1.0,False
CXorf21,0.9123548,0.5177126,0.3615819513701162,1.0,False
ASB1,0.912276,0.28631565,0.36162341513964746,1.0,False
ADORA2A-AS1,0.912148,0.9488187,0.3616908001217617,1.0,False
CPOX,0.91022754,0.50897694,0.36270251914251306,1.0,False
APRT,0.90968585,0.022653433,0.36298819585555675,1.0,False
TBPL1,0.90968585,0.12778282,0.36298819585555675,1.0,False
ZNF514,0.9096268,0.35685036,0.3630193691061224,1.0,False
CCDC71L,0.9094791,0.794386,0.36309730956345654,1.0,False
MAD2L1,0.90931165,0.3209208,0.36318565474185127,1.0,False
EDEM2,0.9090063,0.07976088,0.3633467894007282,1.0,False
RP4-635E18.8,0.90704644,2.4518077,0.364382234914441,1.0,False
CCRL2,0.90678054,0.8691585,0.36452286445292126,1.0,False
FAHD2A,0.9066821,0.21892926,0.3645749580735118,1.0,False
RWDD2A,0.9061108,0.5996164,0.3648771928062383,1.0,False
CCDC142,0.90551007,0.3963653,0.3651952291925946,1.0,False
KIF1BP,0.90538204,2.2023432,0.36526302981019076,1.0,False
CLDN15,0.9048502,0.5464463,0.365544747274429,1.0,False
MREG,0.9045154,0.3043136,0.36572219450567367,1.0,False
CCL4L2,0.9036684,0.2640804,0.36617127154825435,1.0,False
MFSD3,0.903235,0.30110416,0.3664011648646469,1.0,False
CD164,0.9026638,0.08742935,0.3667043435624925,1.0,False
THAP2,0.90239793,0.2519203,0.3668455318125826,1.0,False
THAP9-AS1,0.9015017,0.2484702,0.3673216380438844,1.0,False
ESCO1,0.9012653,0.15766802,0.36744726865494426,1.0,False
LPCAT2,0.90093046,0.59424716,0.3676252911714789,1.0,False
CPT2,0.9003691,0.24400315,0.36792386118997367,1.0,False
NEU1,0.89941376,0.100774184,0.36843230102626123,1.0,False
IPO5,0.89901984,0.15015222,0.3686420942170249,1.0,False
CH17-340M24.3,0.89898044,1.3914804,0.36866307762348893,1.0,False
TMEM8A,0.8987244,1.8334159,0.36879948787917394,1.0,False
HIST1H1B,0.8985471,4.4695706,0.36889394414021703,1.0,False
CYB561D1,0.89847815,0.18288141,0.3689306811943047,1.0,False
ATF6B,0.89782816,0.10384467,0.3692771710046391,1.0,False
DCK,0.8972274,0.13968875,0.3695975914517202,1.0,False
C3orf58,0.8954743,1.5249834,0.370533576319512,1.0,False
MIIP,0.8952478,0.080869816,0.37065462547469075,1.0,False
AKIP1,0.8943516,0.17927282,0.3711337997966714,1.0,False
ST6GALNAC6,0.8941251,0.20604901,0.3712549706223329,1.0,False
SRRD,0.8939577,0.4060159,0.3713445474423349,1.0,False
SRGAP1,0.8939183,0.8531774,0.37136562628976577,1.0,False
BOD1,0.89344555,0.12629306,0.37161863035744946,1.0,False
HAVCR2,0.8932387,0.24057153,0.3717293532470026,1.0,False
SS18,0.892441,0.14913288,0.37215661886750917,1.0,False
LL22NC03-2H8.5,0.8918697,1.1550949,0.3724627491084067,1.0,False
NAIP,0.8914561,0.100079164,0.37268452701208743,1.0,False
GSK3A,0.89134777,0.2948567,0.37274262521789936,1.0,False
ADO,0.89072734,0.64311844,0.3730754775657139,1.0,False
OSER1-AS1,0.89068794,1.2381247,0.3730966172607346,1.0,False
UXS1,0.8898114,0.12251676,0.37356716732472117,1.0,False
RAB35,0.88980156,0.13417308,0.37357245649002113,1.0,False
TRIP6,0.8894864,0.30891526,0.3737417342522408,1.0,False
WDYHV1,0.8893091,0.8642763,0.3738369738500129,1.0,False
MRPS31,0.88794017,0.12626764,0.37457294083880943,1.0,False
ORAI3,0.887172,0.18103416,0.37498632162143475,1.0,False
ZNF22,0.88552725,0.09241591,0.37587232803949056,1.0,False
PABPN1,0.88548785,0.121098384,0.3758935655879406,1.0,False
A1BG,0.885478,0.07731535,0.3758988750908109,1.0,False
SRP14-AS1,0.8850939,0.5992768,0.37610598181791155,1.0,False
PHLDA2,0.8850742,1.5016654,0.37611660457400853,1.0,False
CUTA,0.88497573,0.0538423,0.37616972113237523,1.0,False
PIGM,0.8841583,0.3191447,0.3766107672403932,1.0,False
PPA1,0.8840697,0.072408795,0.37665861068150586,1.0,False
ENSG00000232628,0.88323253,1.9941701,0.37711065030783564,1.0,False
HELB,0.8831242,0.1341319,0.3771691739894759,1.0,False
DUSP11,0.8828583,0.08297238,0.37731284676552357,1.0,False
GOLIM4,0.88222796,0.20236117,0.37765353919966727,1.0,False
SMYD2,0.8814401,0.1537442,0.37807967122898256,1.0,False
CRK,0.88079995,0.10730582,0.3784261214890874,1.0,False
MORC2-AS1,0.8806522,0.39470872,0.3785060992996392,1.0,False
AVPI1,0.88036656,0.73770344,0.3786607525720802,1.0,False
HYOU1,0.87991357,0.03331578,0.37890614442888304,1.0,False
HDHD3,0.8788105,0.14396407,0.3795040293493611,1.0,False
CCDC88B,0.87788475,0.09637454,0.38000627318228986,1.0,False
CASP10,0.8776976,0.08028825,0.3801078401668987,1.0,False
DVL2,0.8773628,0.28037554,0.3802896332494573,1.0,False
MRPL42,0.87687033,0.08546895,0.3805570730531336,1.0,False
FAM134B,0.8765749,1.2158146,0.38071759237857317,1.0,False
DMWD,0.87632865,0.42623374,0.38085139024457093,1.0,False
FLVCR1,0.87536347,0.31103718,0.3813761562805652,1.0,False
C3AR1,0.8740635,0.5356568,0.3820836850459395,1.0,False
AC078883.3,0.8733544,2.2065663,0.3824699488977529,1.0,False
CD200R1,0.8717688,0.24222706,0.3833345434905103,1.0,False
FAM189B,0.8715718,1.7471218,0.38344203006668676,1.0,False
PLPP6,0.8715718,0.6827333,0.38344203006668676,1.0,False
PRKAB2,0.87090206,0.48685595,0.3838076224583842,1.0,False
AC009133.12,0.87067556,3.1399174,0.3839313269828021,1.0,False
CAPS,0.8702521,0.5842829,0.3841626661083384,1.0,False
COQ9,0.86989754,0.23815626,0.38435641095793605,1.0,False
THG1L,0.8697596,0.19213693,0.38443177231761927,1.0,False
VMAC,0.86962175,0.26083085,0.3845071427153923,1.0,False
PHTF1,0.8693361,0.12505487,0.38466329586054315,1.0,False
TMX4,0.86919826,0.10321171,0.38473869401597993,1.0,False
RP11-47L3.1,0.8690998,1.4951935,0.3847925553739652,1.0,False
RP11-35G9.3,0.86892253,0.8715652,0.3848895174365018,1.0,False
TMEM80,0.8681642,0.15446687,0.38530446820123976,1.0,False
DPM2,0.8678687,0.030054532,0.38546621131120895,1.0,False
NINJ2,0.8677702,0.12996446,0.38552013489899184,1.0,False
SLC39A13,0.86765206,0.27469185,0.3855848492877796,1.0,False
CXorf56,0.86740583,1.1379582,0.3857196922452626,1.0,False
RP11-159G9.5,0.86724824,2.1065698,0.3858060068530843,1.0,False
TNIP2,0.8668051,0.1131187,0.3860488299305973,1.0,False
GSPT2,0.8660467,0.25481904,0.3864645436001046,1.0,False
SNAP29,0.8640376,0.080443256,0.38756723500864065,1.0,False
