gene,scores,log2FC,pvalue,padj,is_zinc
ENSG00000285541,0.010985687,17.456446,0.9912348658831037,1.0,False
AC091133.1,0.010985687,18.094051,0.9912348658831037,1.0,False
TMCC2-AS1,0.010985687,17.651024,0.9912348658831037,1.0,False
ENSG00000285540,0.010985687,18.045576,0.9912348658831037,1.0,False
ENSG00000289864,0.010985687,18.072655,0.9912348658831037,1.0,False
RP11-381P6.1,0.010985687,17.656017,0.9912348658831037,1.0,False
AC087294.2,0.010985687,18.28246,0.9912348658831037,1.0,False
ENSG00000274859,0.010985687,16.730635,0.9912348658831037,1.0,False
ENSG00000287210,0.010985687,17.15271,0.9912348658831037,1.0,False
CTD-2270F17.1,0.010985687,16.93348,0.9912348658831037,1.0,False
ENSG00000274723,0.010985687,17.85384,0.9912348658831037,1.0,False
ENSG00000274737,0.010985687,16.490393,0.9912348658831037,1.0,False
ENSG00000287213,0.010985687,17.240719,0.9912348658831037,1.0,False
ENSG00000287214,0.010985687,17.454933,0.9912348658831037,1.0,False
RP11-379K22.2,0.010985687,18.037735,0.9912348658831037,1.0,False
ENSG00000289884,0.010985687,16.902988,0.9912348658831037,1.0,False
CTD-2245E15.3,0.010985687,18.412382,0.9912348658831037,1.0,False
CTD-2240J17.2,0.010985687,18.244755,0.9912348658831037,1.0,False
CTD-2240J17.1,0.010985687,16.573498,0.9912348658831037,1.0,False
ENSG00000289880,0.010985687,17.857079,0.9912348658831037,1.0,False
ENSG00000274825,0.010985687,17.175472,0.9912348658831037,1.0,False
CTD-2235C13.2,0.010985687,18.396559,0.9912348658831037,1.0,False
ENSG00000289876,0.010985687,17.507994,0.9912348658831037,1.0,False
ENSG00000287219,0.010985687,17.519802,0.9912348658831037,1.0,False
RP11-380O24.1,0.010985687,17.617096,0.9912348658831037,1.0,False
TMEM158,0.010985687,16.899643,0.9912348658831037,1.0,False
ENSG00000285559,0.010985687,17.94808,0.9912348658831037,1.0,False
ENSG00000287250,0.010985687,18.174444,0.9912348658831037,1.0,False
TM4SF5,0.010985687,18.258356,0.9912348658831037,1.0,False
TM4SF4,0.010985687,16.574638,0.9912348658831037,1.0,False
RP11-394O4.3,0.010985687,18.400019,0.9912348658831037,1.0,False
ENSG00000285520,0.010985687,17.565626,0.9912348658831037,1.0,False
ENSG00000275371,0.010985687,17.75306,0.9912348658831037,1.0,False
CTD-2083E4.6,0.010985687,17.073868,0.9912348658831037,1.0,False
ENSG00000289602,0.010985687,17.05905,0.9912348658831037,1.0,False
ENSG00000287279,0.010985687,17.447393,0.9912348658831037,1.0,False
RP11-396C23.4,0.010985687,16.716658,0.9912348658831037,1.0,False
ENSG00000287282,0.010985687,17.452736,0.9912348658831037,1.0,False
ENSG00000285448,0.010985687,16.840609,0.9912348658831037,1.0,False
ENSG00000289588,0.010985687,17.181921,0.9912348658831037,1.0,False
ENSG00000275417,0.010985687,17.800291,0.9912348658831037,1.0,False
ENSG00000285424,0.010985687,17.622896,0.9912348658831037,1.0,False
THY1,0.010985687,17.9518,0.9912348658831037,1.0,False
ENSG00000289570,0.010985687,17.580269,0.9912348658831037,1.0,False
ENSG00000289556,0.010985687,17.60666,0.9912348658831037,1.0,False
THRB-AS1,0.010985687,16.887236,0.9912348658831037,1.0,False
ENSG00000289550,0.010985687,16.829584,0.9912348658831037,1.0,False
THRA1/BTR,0.010985687,16.46413,0.9912348658831037,1.0,False
CTD-2015G9.2,0.010985687,18.115154,0.9912348658831037,1.0,False
ENSG00000289543,0.010985687,16.462288,0.9912348658831037,1.0,False
CTD-2105E13.14,0.010985687,16.116894,0.9912348658831037,1.0,False
ENSG00000289613,0.010985687,18.115154,0.9912348658831037,1.0,False
TM4SF1-AS1,0.010985687,17.822866,0.9912348658831037,1.0,False
RP11-394I13.3,0.010985687,16.558475,0.9912348658831037,1.0,False
RP11-389G6.4,0.010985687,17.079636,0.9912348658831037,1.0,False
CTD-2152M20.2,0.010985687,16.028791,0.9912348658831037,1.0,False
ENSG00000289703,0.010985687,18.299417,0.9912348658831037,1.0,False
ENSG00000275197,0.010985687,16.753412,0.9912348658831037,1.0,False
ENSG00000289641,0.010985687,17.77031,0.9912348658831037,1.0,False
ENSG00000275232,0.010985687,18.110853,0.9912348658831037,1.0,False
TLX1NB,0.010985687,17.385887,0.9912348658831037,1.0,False
CTD-2135D7.3,0.010985687,16.784271,0.9912348658831037,1.0,False
CTD-2135D7.2,0.010985687,18.60679,0.9912348658831037,1.0,False
RP11-391J2.3,0.010985687,18.165129,0.9912348658831037,1.0,False
TLX1,0.010985687,18.457441,0.9912348658831037,1.0,False
RP11-392O17.1,0.010985687,18.279102,0.9912348658831037,1.0,False
TLR8-AS1,0.010985687,17.538315,0.9912348658831037,1.0,False
ENSG00000287258,0.010985687,16.711294,0.9912348658831037,1.0,False
ENSG00000289622,0.010985687,17.151293,0.9912348658831037,1.0,False
ENSG00000287259,0.010985687,16.736155,0.9912348658831037,1.0,False
ENSG00000275332,0.010985687,16.945757,0.9912348658831037,1.0,False
AC092198.1,0.010985687,16.76474,0.9912348658831037,1.0,False
ENSG00000275345,0.010985687,17.827694,0.9912348658831037,1.0,False
ENSG00000287207,0.010985687,17.97881,0.9912348658831037,1.0,False
CTD-2280E9.1,0.010985687,16.826242,0.9912348658831037,1.0,False
AC092881.1,0.010985687,17.362904,0.9912348658831037,1.0,False
ENSG00000287160,0.010985687,18.41366,0.9912348658831037,1.0,False
ENSG00000274159,0.010985687,18.000198,0.9912348658831037,1.0,False
CTD-2540L5.6,0.010985687,18.276312,0.9912348658831037,1.0,False
ENSG00000274177,0.010985687,17.772085,0.9912348658831037,1.0,False
RP11-353N4.5,0.010985687,18.424583,0.9912348658831037,1.0,False
ENSG00000287156,0.010985687,18.408243,0.9912348658831037,1.0,False
AC073284.4,0.010985687,17.227156,0.9912348658831037,1.0,False
ENSG00000290050,0.010985687,17.853651,0.9912348658831037,1.0,False
RP11-355F22.1,0.010985687,18.053019,0.9912348658831037,1.0,False
CTD-2528L19.4,0.010985687,18.180532,0.9912348658831037,1.0,False
RP11-357F12.1,0.010985687,16.911253,0.9912348658831037,1.0,False
RP11-375O18.2,0.010985687,17.778315,0.9912348658831037,1.0,False
ENSG00000290023,0.010985687,17.343975,0.9912348658831037,1.0,False
ENSG00000274281,0.010985687,17.151293,0.9912348658831037,1.0,False
AC073333.8,0.010985687,17.728834,0.9912348658831037,1.0,False
TMEM40,0.010985687,17.876503,0.9912348658831037,1.0,False
RP11-358N2.2,0.010985687,17.896254,0.9912348658831037,1.0,False
AC073343.13,0.010985687,16.972462,0.9912348658831037,1.0,False
CTD-2384B11.2,0.010985687,16.6291,0.9912348658831037,1.0,False
TMEM31,0.010985687,16.04591,0.9912348658831037,1.0,False
TMEM27,0.010985687,17.867424,0.9912348658831037,1.0,False
CTD-2541M15.3,0.010985687,16.56774,0.9912348658831037,1.0,False
TMEM61,0.010985687,17.039577,0.9912348658831037,1.0,False
ENSG00000274124,0.010985687,17.845879,0.9912348658831037,1.0,False
TMEM72,0.010985687,16.94613,0.9912348658831037,1.0,False
CTD-2616J11.14,0.010985687,18.510012,0.9912348658831037,1.0,False
ENSG00000287150,0.010985687,18.090769,0.9912348658831037,1.0,False
ENSG00000290112,0.010985687,17.729347,0.9912348658831037,1.0,False
ENSG00000274023,0.010985687,16.780788,0.9912348658831037,1.0,False
CTD-2587H24.10,0.010985687,17.323826,0.9912348658831037,1.0,False
CTD-2587H19.3,0.010985687,18.236677,0.9912348658831037,1.0,False
ENSG00000274038,0.010985687,17.712498,0.9912348658831037,1.0,False
ENSG00000274080,0.010985687,17.143368,0.9912348658831037,1.0,False
CTD-2576F9.2,0.010985687,18.3292,0.9912348658831037,1.0,False
ENSG00000290095,0.010985687,16.864075,0.9912348658831037,1.0,False
ENSG00000290094,0.010985687,17.027014,0.9912348658831037,1.0,False
TMEM74,0.010985687,17.628881,0.9912348658831037,1.0,False
ENSG00000290089,0.010985687,17.398981,0.9912348658831037,1.0,False
RP11-350G8.9,0.010985687,17.003992,0.9912348658831037,1.0,False
CTD-2561B21.7,0.010985687,16.81516,0.9912348658831037,1.0,False
RP11-350N15.3,0.010985687,18.137163,0.9912348658831037,1.0,False
ENSG00000274093,0.010985687,17.19604,0.9912348658831037,1.0,False
RP11-351I21.11,0.010985687,17.806854,0.9912348658831037,1.0,False
ENSG00000274105,0.010985687,18.845268,0.9912348658831037,1.0,False
RP11-35G22.1,0.010985687,16.911253,0.9912348658831037,1.0,False
ENSG00000274367,0.010985687,17.674229,0.9912348658831037,1.0,False
CTD-2377D24.6,0.010985687,17.621954,0.9912348658831037,1.0,False
ENSG00000274528,0.010985687,16.79703,0.9912348658831037,1.0,False
CTD-2313J17.6,0.010985687,18.466846,0.9912348658831037,1.0,False
CTD-2309H9.3,0.010985687,18.36809,0.9912348658831037,1.0,False
CTD-2308L22.1,0.010985687,18.554893,0.9912348658831037,1.0,False
ENSG00000274624,0.010985687,16.972462,0.9912348658831037,1.0,False
RP11-370I10.10,0.010985687,18.241785,0.9912348658831037,1.0,False
RP11-370I10.11,0.010985687,17.073868,0.9912348658831037,1.0,False
ENSG00000289931,0.010985687,17.90278,0.9912348658831037,1.0,False
ENSG00000285581,0.010985687,18.127676,0.9912348658831037,1.0,False
ENSG00000287189,0.010985687,17.714867,0.9912348658831037,1.0,False
RP11-372E1.4,0.010985687,18.286392,0.9912348658831037,1.0,False
ENSG00000287191,0.010985687,18.052341,0.9912348658831037,1.0,False
ENSG00000289922,0.010985687,18.349354,0.9912348658831037,1.0,False
ENSG00000287192,0.010985687,18.474983,0.9912348658831037,1.0,False
TMEM212-AS1,0.010985687,17.207352,0.9912348658831037,1.0,False
RP11-373N22.3,0.010985687,18.383461,0.9912348658831037,1.0,False
RP11-374A4.1,0.010985687,18.082138,0.9912348658831037,1.0,False
TMEM196,0.010985687,17.199535,0.9912348658831037,1.0,False
ENSG00000289908,0.010985687,16.899643,0.9912348658831037,1.0,False
ENSG00000289907,0.010985687,16.868835,0.9912348658831037,1.0,False
TMEM242-DT,0.010985687,17.343092,0.9912348658831037,1.0,False
ENSG00000274515,0.010985687,18.136919,0.9912348658831037,1.0,False
ENSG00000289989,0.010985687,16.664022,0.9912348658831037,1.0,False
ENSG00000274508,0.010985687,16.791595,0.9912348658831037,1.0,False
CTD-2369P2.8,0.010985687,16.116894,0.9912348658831037,1.0,False
RP11-360F5.3,0.010985687,17.36124,0.9912348658831037,1.0,False
RP11-360I2.1,0.010985687,18.224411,0.9912348658831037,1.0,False
CTD-2369P2.4,0.010985687,17.749393,0.9912348658831037,1.0,False
ENSG00000289985,0.010985687,17.848337,0.9912348658831037,1.0,False
RP11-361C13.1,0.010985687,18.797161,0.9912348658831037,1.0,False
RP11-361D15.2,0.010985687,18.599749,0.9912348658831037,1.0,False
ENSG00000274403,0.010985687,16.187027,0.9912348658831037,1.0,False
CTD-2349P21.6,0.010985687,17.30901,0.9912348658831037,1.0,False
CTD-2349P21.5,0.010985687,18.148706,0.9912348658831037,1.0,False
CTD-2342N23.3,0.010985687,16.634972,0.9912348658831037,1.0,False
RP11-363D14.1,0.010985687,16.545637,0.9912348658831037,1.0,False
CTD-2336O2.3,0.010985687,17.429075,0.9912348658831037,1.0,False
AC073987.1,0.010985687,17.977962,0.9912348658831037,1.0,False
ENSG00000274427,0.010985687,16.829584,0.9912348658831037,1.0,False
RP11-365H22.2,0.010985687,18.18896,0.9912348658831037,1.0,False
AC074212.6,0.010985687,16.905073,0.9912348658831037,1.0,False
RP11-366L20.2,0.010985687,18.318111,0.9912348658831037,1.0,False
ENSG00000274507,0.010985687,17.676361,0.9912348658831037,1.0,False
ENSG00000289541,0.010985687,17.043991,0.9912348658831037,1.0,False
THOC7-AS1,0.010985687,17.86358,0.9912348658831037,1.0,False
CTD-2619J13.9,0.010985687,18.259178,0.9912348658831037,1.0,False
CTB-158D10.3,0.010985687,18.328028,0.9912348658831037,1.0,False
RP11-443B7.3,0.010985687,16.878138,0.9912348658831037,1.0,False
AC106801.1,0.010985687,18.139118,0.9912348658831037,1.0,False
RP11-443N24.3,0.010985687,18.710049,0.9912348658831037,1.0,False
ENSG00000284744,0.010985687,17.514893,0.9912348658831037,1.0,False
CTB-176F20.3,0.010985687,18.137163,0.9912348658831037,1.0,False
TBX10,0.010985687,17.129688,0.9912348658831037,1.0,False
TBR1,0.010985687,16.821457,0.9912348658831037,1.0,False
CTB-167B5.1,0.010985687,16.564974,0.9912348658831037,1.0,False
AC107218.3,0.010985687,17.80722,0.9912348658831037,1.0,False
CTB-147N14.6,0.010985687,17.789974,0.9912348658831037,1.0,False
RP11-436D23.1,0.010985687,17.585594,0.9912348658831037,1.0,False
ENSG00000289241,0.010985687,17.452736,0.9912348658831037,1.0,False
RP11-445O16.3,0.010985687,18.173182,0.9912348658831037,1.0,False
CTB-12A17.3,0.010985687,18.402857,0.9912348658831037,1.0,False
CTB-129P6.11,0.010985687,17.262575,0.9912348658831037,1.0,False
RP11-446H18.5,0.010985687,17.160473,0.9912348658831037,1.0,False
ENSG00000289231,0.010985687,16.453371,0.9912348658831037,1.0,False
TBC1D3P1-DHX40P1,0.010985687,18.326271,0.9912348658831037,1.0,False
ENSG00000289227,0.010985687,17.695377,0.9912348658831037,1.0,False
RP11-449H3.3,0.010985687,17.781712,0.9912348658831037,1.0,False
ENSG00000276454,0.010985687,17.77386,0.9912348658831037,1.0,False
ENSG00000276445,0.010985687,17.744698,0.9912348658831037,1.0,False
RP11-441O15.3,0.010985687,18.741137,0.9912348658831037,1.0,False
ENSG00000276412,0.010985687,16.310467,0.9912348658831037,1.0,False
RP11-437J2.4,0.010985687,18.137163,0.9912348658831037,1.0,False
CTB-41I6.2,0.010985687,18.247461,0.9912348658831037,1.0,False
CTB-40H15.4,0.010985687,18.228395,0.9912348658831037,1.0,False
RP11-438L19.1,0.010985687,17.906157,0.9912348658831037,1.0,False
CTB-39G8.2,0.010985687,18.524971,0.9912348658831037,1.0,False
AC104655.3,0.010985687,17.454933,0.9912348658831037,1.0,False
ENSG00000289288,0.010985687,18.267433,0.9912348658831037,1.0,False
ENSG00000289286,0.010985687,17.05905,0.9912348658831037,1.0,False
RP11-439E19.10,0.010985687,17.940065,0.9912348658831037,1.0,False
ENSG00000289281,0.010985687,16.840609,0.9912348658831037,1.0,False
CTB-33G10.11,0.010985687,17.632833,0.9912348658831037,1.0,False
ENSG00000287384,0.010985687,16.79703,0.9912348658831037,1.0,False
RP11-439L18.2,0.010985687,17.265541,0.9912348658831037,1.0,False
ENSG00000287385,0.010985687,18.432367,0.9912348658831037,1.0,False
CTB-31O20.9,0.010985687,17.423025,0.9912348658831037,1.0,False
RP11-43N5.1,0.010985687,17.419945,0.9912348658831037,1.0,False
ENSG00000287389,0.010985687,17.332172,0.9912348658831037,1.0,False
RP11-440D17.4,0.010985687,15.679682,0.9912348658831037,1.0,False
ENSG00000287390,0.010985687,17.77386,0.9912348658831037,1.0,False
CTAGE6,0.010985687,17.066082,0.9912348658831037,1.0,False
RP11-449P15.1,0.010985687,17.337934,0.9912348658831037,1.0,False
ENSG00000287415,0.010985687,17.485685,0.9912348658831037,1.0,False
CTA-268H5.14,0.010985687,17.093328,0.9912348658831037,1.0,False
ENSG00000276790,0.010985687,17.343975,0.9912348658831037,1.0,False
ENSG00000289160,0.010985687,17.786015,0.9912348658831037,1.0,False
ENSG00000287444,0.010985687,17.788713,0.9912348658831037,1.0,False
RP11-458D21.1,0.010985687,18.075884,0.9912348658831037,1.0,False
ENSG00000289150,0.010985687,15.993937,0.9912348658831037,1.0,False
ENSG00000284657,0.010985687,18.056192,0.9912348658831037,1.0,False
ENSG00000289139,0.010985687,17.392221,0.9912348658831037,1.0,False
ENSG00000289136,0.010985687,18.223616,0.9912348658831037,1.0,False
ENSG00000289134,0.010985687,16.495031,0.9912348658831037,1.0,False
RP11-45M22.5,0.010985687,18.24719,0.9912348658831037,1.0,False
TAS1R2,0.010985687,17.52328,0.9912348658831037,1.0,False
CST5,0.010985687,17.435423,0.9912348658831037,1.0,False
AC114730.7,0.010985687,17.932919,0.9912348658831037,1.0,False
ENSG00000289124,0.010985687,16.756256,0.9912348658831037,1.0,False
CSRP3,0.010985687,17.227156,0.9912348658831037,1.0,False
RP11-463D19.1,0.010985687,18.897078,0.9912348658831037,1.0,False
CSNKA2IP,0.010985687,18.06668,0.9912348658831037,1.0,False
RP11-463J7.2,0.010985687,18.270477,0.9912348658831037,1.0,False
RP11-463O9.9,0.010985687,17.418877,0.9912348658831037,1.0,False
ENSG00000287437,0.010985687,18.007128,0.9912348658831037,1.0,False
ENSG00000289174,0.010985687,16.972462,0.9912348658831037,1.0,False
ENSG00000287416,0.010985687,18.498423,0.9912348658831037,1.0,False
ENSG00000276754,0.010985687,17.641577,0.9912348658831037,1.0,False
TBC1D3E,0.010985687,17.848526,0.9912348658831037,1.0,False
RP11-44K6.4,0.010985687,18.090769,0.9912348658831037,1.0,False
RP11-44N11.2,0.010985687,18.197195,0.9912348658831037,1.0,False
CTA-797E19.2,0.010985687,17.977962,0.9912348658831037,1.0,False
TBC1D29,0.010985687,16.558475,0.9912348658831037,1.0,False
ENSG00000289201,0.010985687,18.200817,0.9912348658831037,1.0,False
TBC1D26,0.010985687,16.729519,0.9912348658831037,1.0,False
ENSG00000289198,0.010985687,16.75992,0.9912348658831037,1.0,False
ENSG00000284716,0.010985687,17.891136,0.9912348658831037,1.0,False
CTA-398F10.1,0.010985687,17.094164,0.9912348658831037,1.0,False
TAT,0.010985687,17.672756,0.9912348658831037,1.0,False
RP11-452H21.4,0.010985687,16.46413,0.9912348658831037,1.0,False
ENSG00000276702,0.010985687,17.962402,0.9912348658831037,1.0,False
ENSG00000276704,0.010985687,17.52154,0.9912348658831037,1.0,False
ENSG00000284703,0.010985687,16.721645,0.9912348658831037,1.0,False
ENSG00000276727,0.010985687,16.89847,0.9912348658831037,1.0,False
CTA-339C12.1,0.010985687,16.784271,0.9912348658831037,1.0,False
ENSG00000289178,0.010985687,18.185886,0.9912348658831037,1.0,False
CTA-305I2.1,0.010985687,18.742516,0.9912348658831037,1.0,False
ENSG00000289297,0.010985687,17.72832,0.9912348658831037,1.0,False
CTB-50L17.7,0.010985687,17.969315,0.9912348658831037,1.0,False
CTD-2014B16.3,0.010985687,18.652328,0.9912348658831037,1.0,False
CTC-499B15.5,0.010985687,18.339523,0.9912348658831037,1.0,False
RP11-408E5.5,0.010985687,16.81516,0.9912348658831037,1.0,False
RP11-408H1.3,0.010985687,17.005358,0.9912348658831037,1.0,False
RP11-408N14.1,0.010985687,17.969315,0.9912348658831037,1.0,False
RP11-408O19.5,0.010985687,16.861614,0.9912348658831037,1.0,False
RP11-409I10.2,0.010985687,17.72217,0.9912348658831037,1.0,False
CTC-506B8.1,0.010985687,17.294844,0.9912348658831037,1.0,False
ENSG00000275678,0.010985687,17.580269,0.9912348658831037,1.0,False
ENSG00000289465,0.010985687,16.235313,0.9912348658831037,1.0,False
CTC-499B15.7,0.010985687,18.307428,0.9912348658831037,1.0,False
ENSG00000289459,0.010985687,17.790335,0.9912348658831037,1.0,False
ENSG00000289301,0.010985687,17.08377,0.9912348658831037,1.0,False
CTC-490E21.10,0.010985687,18.287518,0.9912348658831037,1.0,False
RP11-412P11.1,0.010985687,18.165129,0.9912348658831037,1.0,False
ENSG00000289445,0.010985687,17.177248,0.9912348658831037,1.0,False
CTC-467M3.1,0.010985687,17.440987,0.9912348658831037,1.0,False
ENSG00000275812,0.010985687,17.558891,0.9912348658831037,1.0,False
ENSG00000275846,0.010985687,17.769602,0.9912348658831037,1.0,False
CTC-453G23.4,0.010985687,17.901194,0.9912348658831037,1.0,False
AC096579.13,0.010985687,16.833364,0.9912348658831037,1.0,False
ENSG00000285155,0.010985687,18.192297,0.9912348658831037,1.0,False
CTC-513N18.7,0.010985687,17.039577,0.9912348658831037,1.0,False
RP11-407N17.4,0.010985687,17.957193,0.9912348658831037,1.0,False
RP11-407H12.8,0.010985687,18.153408,0.9912348658831037,1.0,False
ENSG00000275636,0.010985687,17.668346,0.9912348658831037,1.0,False
ENSG00000275479,0.010985687,17.489777,0.9912348658831037,1.0,False
CTD-2008P7.1,0.010985687,17.749567,0.9912348658831037,1.0,False
ENSG00000289530,0.010985687,17.177248,0.9912348658831037,1.0,False
ENSG00000289529,0.010985687,18.055285,0.9912348658831037,1.0,False
ENSG00000275484,0.010985687,16.80847,0.9912348658831037,1.0,False
THEGL,0.010985687,18.272696,0.9912348658831037,1.0,False
CTD-2001C12.1,0.010985687,17.793041,0.9912348658831037,1.0,False
CTC-756D1.2,0.010985687,17.85289,0.9912348658831037,1.0,False
AC093375.1,0.010985687,18.064163,0.9912348658831037,1.0,False
THBS1-IT1,0.010985687,16.982122,0.9912348658831037,1.0,False
AC093590.1,0.010985687,18.040417,0.9912348658831037,1.0,False
LINC02912,0.010985687,18.115154,0.9912348658831037,1.0,False
TGM6,0.010985687,16.55369,0.9912348658831037,1.0,False
ENSG00000275569,0.010985687,17.777601,0.9912348658831037,1.0,False
ENSG00000275576,0.010985687,17.835533,0.9912348658831037,1.0,False
ENSG00000289497,0.010985687,16.646564,0.9912348658831037,1.0,False
CTC-548K16.5,0.010985687,17.931698,0.9912348658831037,1.0,False
AC093627.9,0.010985687,17.58834,0.9912348658831037,1.0,False
ENSG00000289481,0.010985687,18.136919,0.9912348658831037,1.0,False
CTC-436P18.1,0.010985687,18.15093,0.9912348658831037,1.0,False
CTC-429P9.2,0.010985687,18.110138,0.9912348658831037,1.0,False
CTC-420A11.2,0.010985687,17.068127,0.9912348658831037,1.0,False
TECRL,0.010985687,17.542433,0.9912348658831037,1.0,False
CTC-265F19.3,0.010985687,16.364246,0.9912348658831037,1.0,False
TEAD4,0.010985687,17.965748,0.9912348658831037,1.0,False
CTC-260F20.3,0.010985687,17.115938,0.9912348658831037,1.0,False
CTC-251D13.1,0.010985687,16.69642,0.9912348658831037,1.0,False
ENSG00000287360,0.010985687,16.060913,0.9912348658831037,1.0,False
CTC-203F4.2,0.010985687,17.912338,0.9912348658831037,1.0,False
TDRD10,0.010985687,17.91154,0.9912348658831037,1.0,False
RP11-432I5.4,0.010985687,18.052567,0.9912348658831037,1.0,False
RP11-432J24.2,0.010985687,17.303251,0.9912348658831037,1.0,False
RP11-432J24.3,0.010985687,18.03863,0.9912348658831037,1.0,False
ENSG00000289326,0.010985687,16.982122,0.9912348658831037,1.0,False
TCTE1,0.010985687,16.780872,0.9912348658831037,1.0,False
ENSG00000289321,0.010985687,17.56833,0.9912348658831037,1.0,False
CTB-78F1.1,0.010985687,18.556007,0.9912348658831037,1.0,False
RP11-433M22.2,0.010985687,18.567215,0.9912348658831037,1.0,False
RP11-434D2.7,0.010985687,18.287518,0.9912348658831037,1.0,False
ENSG00000289308,0.010985687,18.183079,0.9912348658831037,1.0,False
CTB-55O6.10,0.010985687,16.564974,0.9912348658831037,1.0,False
ENSG00000289302,0.010985687,17.119123,0.9912348658831037,1.0,False
RP11-42O15.3,0.010985687,18.268816,0.9912348658831037,1.0,False
TEDC2-AS1,0.010985687,17.40677,0.9912348658831037,1.0,False
TFAP2A-AS2,0.010985687,17.643173,0.9912348658831037,1.0,False
TEMN3-AS1,0.010985687,18.185886,0.9912348658831037,1.0,False
ENSG00000275944,0.010985687,18.74805,0.9912348658831037,1.0,False
ENSG00000287335,0.010985687,18.107996,0.9912348658831037,1.0,False
ENSG00000289388,0.010985687,17.978174,0.9912348658831037,1.0,False
AC098823.3,0.010985687,16.911253,0.9912348658831037,1.0,False
ENSG00000276030,0.010985687,17.290358,0.9912348658831037,1.0,False
CTC-344H19.4,0.010985687,18.689943,0.9912348658831037,1.0,False
CTC-339O9.1,0.010985687,17.533916,0.9912348658831037,1.0,False
RP11-425A23.1,0.010985687,17.337934,0.9912348658831037,1.0,False
RP11-426C22.4,0.010985687,17.482029,0.9912348658831037,1.0,False
ENSG00000276063,0.010985687,17.896057,0.9912348658831037,1.0,False
CTC-338M12.1,0.010985687,18.282179,0.9912348658831037,1.0,False
CTC-336P14.1,0.010985687,17.744871,0.9912348658831037,1.0,False
AC099552.4,0.010985687,17.220024,0.9912348658831037,1.0,False
AC100830.4,0.010985687,18.279661,0.9912348658831037,1.0,False
ENSG00000289368,0.010985687,18.50017,0.9912348658831037,1.0,False
RP11-428O18.6,0.010985687,16.662352,0.9912348658831037,1.0,False
TENM3-AS1,0.010985687,17.95657,0.9912348658831037,1.0,False
TENM2-AS1,0.010985687,17.027014,0.9912348658831037,1.0,False
ENSG00000289357,0.010985687,17.200665,0.9912348658831037,1.0,False
ENSG00000273989,0.010985687,17.339945,0.9912348658831037,1.0,False
CTD-2620I22.3,0.010985687,16.5119,0.9912348658831037,1.0,False
RP11-13J8.1,0.010985687,16.31899,0.9912348658831037,1.0,False
DUXA,0.010985687,17.727121,0.9912348658831037,1.0,False
RP11-20G6.2,0.010985687,17.898623,0.9912348658831037,1.0,False
RP11-20I23.7,0.010985687,18.400019,0.9912348658831037,1.0,False
RP11-210L7.3,0.010985687,16.04591,0.9912348658831037,1.0,False
RP11-213G2.2,0.010985687,18.338339,0.9912348658831037,1.0,False
RP11-214F16.8,0.010985687,16.996016,0.9912348658831037,1.0,False
ENSG00000285724,0.010985687,17.449036,0.9912348658831037,1.0,False
ENSG00000287003,0.010985687,17.883308,0.9912348658831037,1.0,False
DYDC1,0.010985687,17.98263,0.9912348658831037,1.0,False
AC018766.4,0.010985687,16.56774,0.9912348658831037,1.0,False
DUSP26,0.010985687,17.0557,0.9912348658831037,1.0,False
RP11-177J6.1,0.010985687,17.160473,0.9912348658831037,1.0,False
DUOXA1,0.010985687,18.516037,0.9912348658831037,1.0,False
DUOX2,0.010985687,18.111809,0.9912348658831037,1.0,False
RP11-222G7.2,0.010985687,18.20967,0.9912348658831037,1.0,False
RP11-222K16.1,0.010985687,18.446144,0.9912348658831037,1.0,False
RP11-223J6.2,0.010985687,17.179249,0.9912348658831037,1.0,False
RP11-225N10.1,0.010985687,18.287235,0.9912348658831037,1.0,False
ENSG00000273192,0.010985687,17.954493,0.9912348658831037,1.0,False
ENSG00000287008,0.010985687,17.740885,0.9912348658831037,1.0,False
DSEL-AS1,0.010985687,16.848415,0.9912348658831037,1.0,False
EDNRA,0.010985687,16.628952,0.9912348658831037,1.0,False
RP11-1H15.2,0.010985687,18.19024,0.9912348658831037,1.0,False
EFHD2-AS1,0.010985687,16.966566,0.9912348658831037,1.0,False
ENSG00000273162,0.010985687,17.570288,0.9912348658831037,1.0,False
RP11-179A16.2,0.010985687,17.848148,0.9912348658831037,1.0,False
RP11-17E2.2,0.010985687,16.833708,0.9912348658831037,1.0,False
RP11-180M15.6,0.010985687,18.26055,0.9912348658831037,1.0,False
ELANE,0.010985687,17.375248,0.9912348658831037,1.0,False
ENSG00000290855,0.010985687,17.778315,0.9912348658831037,1.0,False
EIF5-DT,0.010985687,17.944992,0.9912348658831037,1.0,False
RP11-184A2.3,0.010985687,16.931627,0.9912348658831037,1.0,False
RP11-184I16.4,0.010985687,17.525023,0.9912348658831037,1.0,False
RP11-187E13.1,0.010985687,18.35747,0.9912348658831037,1.0,False
RP11-188P17.2,0.010985687,17.999334,0.9912348658831037,1.0,False
RP11-188P20.3,0.010985687,18.139608,0.9912348658831037,1.0,False
RP11-18C24.8,0.010985687,18.232126,0.9912348658831037,1.0,False
RP11-190A12.8,0.010985687,16.56774,0.9912348658831037,1.0,False
RP11-192H23.5,0.010985687,17.951593,0.9912348658831037,1.0,False
EGFR,0.010985687,17.359709,0.9912348658831037,1.0,False
RP11-197K3.1,0.010985687,16.545637,0.9912348658831037,1.0,False
RP11-197N18.7,0.010985687,16.511492,0.9912348658831037,1.0,False
