gene,scores,log2FC,pvalue,padj,is_zinc
C22orf29,0.57018137,0.9489985,0.5685546782314016,1.0,False
TMEM163,0.57018137,0.9581551,0.5685546782314016,1.0,False
DBR1,0.5699743,0.11464746,0.5686951204254038,1.0,False
NLRP2,0.56956017,0.86194474,0.5689760545404028,1.0,False
TCTEX1D2,0.5685938,-0.05028828,0.5696318251572946,1.0,False
RAN,0.5685938,0.08114097,0.5696318251572946,1.0,False
GATD1,0.5683522,0.2711844,0.5697958241432358,1.0,False
RHEB,0.56807613,-0.08456521,0.5699832791305486,1.0,False
RAB9A,0.5679381,-0.2109594,0.570077017651256,1.0,False
NEMP2,0.56786907,-0.0693797,0.570123889667843,1.0,False
NSA2,0.567731,0.055942945,0.5702176392127274,1.0,False
ZEB1-AS1,0.5671788,0.82667404,0.5705927108595343,1.0,False
GPAT3,0.5669372,0.34810966,0.5707568416545158,1.0,False
FHIP1B,0.56676465,0.78282785,0.5708740917013426,1.0,False
ZNF555,0.5665921,0.5372938,0.5709913532160648,1.0,False
GOLGA8A,0.5661089,-0.012916301,0.5713197464463096,1.0,False
USP30-AS1,0.5660744,-0.24128929,0.5713432065438945,1.0,False
PLB1,0.56572926,0.56013584,0.5715778327251081,1.0,False
TFAM,0.5655222,-0.18342178,0.5717186304260771,1.0,False
TMEM57,0.5654877,-0.02828246,0.5717420983127959,1.0,False
BCS1L,0.56462485,0.067815736,0.5723289442856228,1.0,False
RILP,0.56427974,0.29517666,0.5725637627604703,1.0,False
BOLA3,0.5641072,-0.21593317,0.5726811891495938,1.0,False
ENSG00000170846,0.56400365,0.206136,0.5727516504702388,1.0,False
MAP3K6,0.56396914,0.56848466,0.5727751384915345,1.0,False
ZNF808,0.5639001,0.0050399466,0.5728221159056326,1.0,False
GAP43,0.5638656,23.220251,0.5728456052983968,1.0,False
SLFNL1-AS1,0.5638656,23.843777,0.5728456052983968,1.0,False
DTX1,0.5638656,23.362122,0.5728456052983968,1.0,False
DDIAS,0.5638656,23.513039,0.5728456052983968,1.0,False
ANKDD1B,0.5638656,23.713825,0.5728456052983968,1.0,False
ENSG00000286797,0.5638656,23.845417,0.5728456052983968,1.0,False
SAMD4A,0.563624,2.1569693,0.5730100438459815,1.0,False
TINCR,0.56341696,3.4579048,0.5731510089951215,1.0,False
MLLT11,0.56334794,0.5325702,0.5731980010333302,1.0,False
OOEP,0.56289923,-0.09716875,0.5735034938159345,1.0,False
KLF11,0.5627267,2.0945892,0.5736210115885466,1.0,False
CDCA3,0.5627267,0.5026988,0.5736210115885466,1.0,False
SNHG20,0.56269217,1.5985868,0.5736445165126078,1.0,False
NFS1,0.56238157,0.050109535,0.5738560813679379,1.0,False
ENSG00000288061,0.56227803,0.52950704,0.5739266112003998,1.0,False
ENSG00000276345,0.56214,1.6508954,0.574020657364267,1.0,False
DCAF4,0.56203645,0.03061138,0.5740911967769355,1.0,False
RGPD8,0.56203645,1.7157373,0.5740911967769355,1.0,False
LINC01259,0.5619329,2.0991077,0.5741617402945448,1.0,False
ABCA3,0.5617948,0.445371,0.5742558047025932,1.0,False
UTS2B,0.5616568,2.1330867,0.5743498764061679,1.0,False
C4orf48,0.5616568,-0.1340873,0.5743498764061679,1.0,False
SMKR1,0.56158775,1.9590352,0.574396914993394,1.0,False
ENSG00000262810,0.56155324,1.9829662,0.5744204349707996,1.0,False
ZNF860,0.5614152,1.988705,0.5745145194385919,1.0,False
ENSG00000290073,0.56131166,0.39517197,0.574585087574977,1.0,False
KIFBP,0.5610701,0.5253748,0.5747497625085447,1.0,False
TRBV28,0.560863,1.6155252,0.5748909302189837,1.0,False
FRMD5,0.56062144,1.7360386,0.5750556466039481,1.0,False
PHF2,0.5605179,-0.21232869,0.5751262461705118,1.0,False
PLCH2,0.5605179,1.6643242,0.5751262461705118,1.0,False
FAM221A,0.56020725,0.5152122,0.57533806945217,1.0,False
FUZ,0.5597931,0.2076489,0.5756205578329159,1.0,False
PCMTD1-DT,0.5597241,1.494748,0.5756676455985896,1.0,False
XKR8,0.5594825,-0.006880743,0.5758324671041886,1.0,False
MIB2,0.55924094,-0.064469,0.5759973108892384,1.0,False
LINC00094,0.5591029,1.1264871,0.5760915173383132,1.0,False
PNPLA7,0.5590684,1.1424155,0.5761150700868067,1.0,False
ZCWPW2,0.5590339,1.2657759,0.5761386232897516,1.0,False
LRRCC1,0.55899936,0.466162,0.5761621769471285,1.0,False
KIAA0226L,0.55889577,1.3268437,0.5762328406456587,1.0,False
PIDD1,0.5584471,0.4548663,0.5765390972521768,1.0,False
DUSP14,0.5583781,0.16662478,0.576586220465801,1.0,False
PLK4,0.5583436,1.3873557,0.5766097827537209,1.0,False
HMGXB4,0.5583436,-0.22720543,0.5766097827537209,1.0,False
CEP41,0.55824006,1.1135631,0.5766804723416792,1.0,False
ENSG00000287503,0.55820554,1.0785117,0.5767040364456674,1.0,False
RP11-352M15.2,0.55820554,0.3094374,0.5767040364456674,1.0,False
FAH,0.558102,1.2625157,0.5767747314813667,1.0,False
P3H2,0.55796397,1.1852937,0.5768689978836268,1.0,False
RP11-545E17.3,0.55796397,0.5879261,0.5768689978836268,1.0,False
ITPRIPL1,0.55786043,0.28852883,0.5769397024506407,1.0,False
HCG27,0.55744624,1.0936933,0.5772225615532662,1.0,False
DRC3,0.55720466,0.92279756,0.5773875928592394,1.0,False
ADPRH,0.55720466,1.0210737,0.5773875928592394,1.0,False
EID2B,0.55713564,0.35427317,0.5774347487419067,1.0,False
DMGDH,0.55710113,0.9727683,0.5774583273633036,1.0,False
PER3,0.55679053,0.2623796,0.5776705553542882,1.0,False
VPS13B-DT,0.5567215,0.3353666,0.5777177221154886,1.0,False
RDH5,0.5566525,0.21031505,0.5777648906892351,1.0,False
AC004951.6,0.55658346,0.2976335,0.577812061075373,1.0,False
PORCN,0.55647993,0.088065036,0.5778828200524737,1.0,False
SLC27A1,0.55627286,0.85285443,0.5780243502371742,1.0,False
RPGR,0.55616933,0.47539255,0.5780951214437262,1.0,False
RP11-390F4.3,0.55582416,0.46670613,0.5783310548963271,1.0,False
MAFF,0.5550994,0.89569134,0.578826662455336,1.0,False
HKR1,0.5549959,0.7344498,0.5788974798194544,1.0,False
ZNF526,0.5549614,-0.039855685,0.5789210865118508,1.0,False
PSTK,0.55482334,0.81365484,0.5790155178027028,1.0,False
KIAA1715,0.5547198,0.48465312,0.5790863460176263,1.0,False
LINC00528,0.5546507,0.21087822,0.5791335670876567,1.0,False
ZGRF1,0.5545127,0.7083326,0.5792280146512125,1.0,False
ZNF549,0.5537189,0.6797954,0.5797712284161096,1.0,False
JHY,0.5536154,0.6010188,0.5798420999968549,1.0,False
ZC3H10,0.5528906,0.6469024,0.5803383147818446,1.0,False
CBWD2,0.5528906,0.7858119,0.5803383147818446,1.0,False
EMBP1,0.55258,0.71965015,0.5805510391534277,1.0,False
MS4A4E,0.5520278,1.7391835,0.5809293059648836,1.0,False
LSM14B,0.5520278,0.7855058,0.5809293059648836,1.0,False
ITGA1,0.55106145,0.63247347,0.5815915503365424,1.0,False
MCTP1,0.55106145,0.5766612,0.5815915503365424,1.0,False
ENSG00000286809,0.5505783,3.591856,0.5819228048310461,1.0,False
ZNF16,0.5505093,0.29770437,0.5819701340975567,1.0,False
INO80B,0.55047476,0.507432,0.5819937994052578,1.0,False
ENSG00000223576,0.55044025,23.374619,0.5820174651625629,1.0,False
ENSG00000282917,0.55044025,23.654568,0.5820174651625629,1.0,False
SRGAP2-AS1,0.55044025,23.619738,0.5820174651625629,1.0,False
ZNF608,0.55044025,23.495235,0.5820174651625629,1.0,False
MEF2C-AS2,0.55044025,23.165083,0.5820174651625629,1.0,False
ENSG00000261474,0.55044025,23.56365,0.5820174651625629,1.0,False
CASC5,0.55044025,23.051964,0.5820174651625629,1.0,False
SHOC1,0.55044025,23.606667,0.5820174651625629,1.0,False
ENSG00000247134,0.55044025,23.588264,0.5820174651625629,1.0,False
PRR7-AS1,0.55044025,23.870272,0.5820174651625629,1.0,False
EXO1,0.5501296,3.439456,0.582230477207257,1.0,False
GLCE,0.549888,0.2727341,0.5823961784095828,1.0,False
A2M-AS1,0.549888,0.042783145,0.5823961784095828,1.0,False
SNAI3,0.54968095,-0.09087861,0.5825382255333627,1.0,False
DYNC2I2,0.54964644,1.5841433,0.5825619016261392,1.0,False
CA13,0.54933584,2.906697,0.5827750066697198,1.0,False
LRRC4C,0.5492668,2.6699603,0.5828223682850825,1.0,False
CP,0.5491978,2.7788157,0.582869731696108,1.0,False
PBK,0.5491288,2.3573623,0.5829170969026387,1.0,False
TRAV21,0.54905975,2.682396,0.5829644639045171,1.0,False
ITGAV,0.5488526,0.20309086,0.5831065756806613,1.0,False
RECQL5,0.5488181,0.23884062,0.5831302625471776,1.0,False
SERPINB1,0.548542,-0.038608197,0.5833197736293947,1.0,False
CORO1A-AS1,0.548542,0.616637,0.5833197736293947,1.0,False
FAM114A1,0.5485075,2.5691361,0.5833434645331367,1.0,False
CCR7,0.5480934,0.0002594839,0.5836277903539953,1.0,False
TFR2,0.54805887,0.3491783,0.5836514870864644,1.0,False
NLN,0.54795533,2.0075552,0.5837225799731448,1.0,False
ENSG00000274422,0.5478863,0.1635075,0.5837699774717957,1.0,False
HSPE1,0.54771376,0.045880497,0.5838884790602934,1.0,False
TNPO2,0.54767925,-0.14308222,0.5839121807221554,1.0,False
UBOX5,0.5476102,0.056646667,0.5839595853898846,1.0,False
NBPF9,0.5475757,0.26134256,0.5839832883957117,1.0,False
ZNF620,0.5474721,1.7643988,0.5840544001008072,1.0,False
KIAA0922,0.54698896,1.5932806,0.5843863080148073,1.0,False
FAM98C,0.54688543,-0.1269548,0.584457442555206,1.0,False
SFT2D3,0.5467819,1.4356341,0.5845285811235832,1.0,False
SLC4A8,0.54667836,0.42320213,0.5845997237194043,1.0,False
ATP1A1-AS1,0.5464023,0.12314902,0.5847894569939199,1.0,False
SEC61A2,0.54636776,0.278539,0.5848131756661836,1.0,False
TRIM3,0.54629874,1.4052407,0.58486061435246,1.0,False
KCTD12,0.5461952,0.1775695,0.5849317757359478,1.0,False
ZNF230,0.5460917,0.22534381,0.5850029411438482,1.0,False
SHFL,0.5460917,-0.14637002,0.5850029411438482,1.0,False
HOMEZ,0.545781,0.1481691,0.5852164615086701,1.0,False
IFI27,0.54560846,1.124969,0.58533509957666,1.0,False
H2AJ,0.54522884,-0.17794429,0.5855961426428768,1.0,False
ZNF799,0.54491824,0.3668505,0.5858097635287233,1.0,False
BRPF1,0.544435,-0.007157304,0.5861421345531572,1.0,False
PSKH1,0.544435,0.5411609,0.5861421345531572,1.0,False
ENSG00000288827,0.54426247,1.0954385,0.5862608596851286,1.0,False
TRIM61,0.5437793,0.9259131,0.5865933493706186,1.0,False
PPP1R3D,0.54364127,1.0322783,0.5866883624735694,1.0,False
AC016831.7,0.54277843,0.35119626,0.5872823558775605,1.0,False
SLFN13,0.5427439,-0.1070446,0.5873061214032294,1.0,False
PTGDR,0.54257137,-0.0152674,0.5874249557086819,1.0,False
SLC16A10,0.54222625,0.91695017,0.5876626576971411,1.0,False
CHROMR,0.5421227,0.70678204,0.5877339769695049,1.0,False
TNFAIP1,0.5412254,-0.17511776,0.5883522449646152,1.0,False
SSX2IP,0.54119086,0.7399029,0.5883760305030182,1.0,False
A1BG-AS1,0.54088026,0.15279151,0.5885901203382639,1.0,False
SPON2,0.54084575,0.003485517,0.5886139103184369,1.0,False
FEZ1,0.53974134,0.573714,0.589375424041771,1.0,False
EIF3J-DT,0.5396033,-0.07934584,0.5894706451972457,1.0,False
DNAL1,0.5395688,0.27860802,0.5894944515945248,1.0,False
NAT1,0.53946525,0.5344166,0.5895658734462259,1.0,False
BTBD2,0.53867143,-0.12216992,0.5901135734716836,1.0,False
SBK1,0.53836083,0.00016184073,0.5903279546498036,1.0,False
SNRPA1,0.53808475,-0.15793408,0.5905185457956097,1.0,False
SHPK,0.5379812,0.1550579,0.590590024776404,1.0,False
TMEM79,0.5378777,0.59331906,0.5906615077387787,1.0,False
ENSG00000272256,0.53701484,23.99653,0.5912573538581749,1.0,False
ZBTB34,0.53701484,23.703426,0.5912573538581749,1.0,False
ENSG00000224848,0.53701484,23.733692,0.5912573538581749,1.0,False
SGSM3-AS1,0.53701484,23.561546,0.5912573538581749,1.0,False
ENSG00000288064,0.53701484,23.924515,0.5912573538581749,1.0,False
ENSG00000289085,0.53701484,23.391438,0.5912573538581749,1.0,False
ENSG00000290705,0.53701484,23.71936,0.5912573538581749,1.0,False
ENSG00000227227,0.53701484,23.726028,0.5912573538581749,1.0,False
MFSD4A,0.53701484,23.428595,0.5912573538581749,1.0,False
ENSG00000261324,0.53701484,23.325005,0.5912573538581749,1.0,False
ENSG00000241073,0.53701484,23.645779,0.5912573538581749,1.0,False
ENSG00000266538,0.53701484,23.458906,0.5912573538581749,1.0,False
DCLRE1A,0.53701484,23.612284,0.5912573538581749,1.0,False
ABHD16A,0.5368423,-0.17087315,0.5913765562295992,1.0,False
SLC25A14,0.53673875,-0.040652305,0.5914480829533941,1.0,False
ST6GALNAC6,0.53666973,-0.1314787,0.5914957696443124,1.0,False
LINC01358,0.5366352,2.5787692,0.5915196136522274,1.0,False
STXBP1,0.53635913,3.2422652,0.5917103816118177,1.0,False
ST6GALNAC3,0.5362901,3.2871537,0.5917580780166043,1.0,False
TPST1,0.5362556,2.5125568,0.5917819268811195,1.0,False
ENY2,0.53611755,-0.03895637,0.5918773267528556,1.0,False
ZNF382,0.53601396,0.54105306,0.5919488812904499,1.0,False
APRG1,0.5358759,1.9650527,0.5920442935179251,1.0,False
SAV1,0.5358414,0.28507534,0.592068147677757,1.0,False
ORMDL2,0.5358069,-0.15037452,0.5920920022787337,1.0,False
SLC10A1,0.5357724,2.7077165,0.5921158573208349,1.0,False
BIRC3,0.53570336,-0.10029661,0.5921635687283301,1.0,False
HSPA1L,0.5355653,2.119452,0.592258996835923,1.0,False
RTL8C,0.5354963,0.23276749,0.5923067135356965,1.0,False
PRDM11,0.5352547,2.344906,0.5924737358735175,1.0,False
WHRN,0.5351857,2.041612,0.5925214605089725,1.0,False
SPTBN2,0.5349786,2.2877076,0.5926646449929205,1.0,False
ZHX3,0.5349786,0.5148928,0.5926646449929205,1.0,False
PLCXD2,0.5349786,0.53617823,0.5926646449929205,1.0,False
LINC00612,0.5348406,2.1365998,0.5927601101285818,1.0,False
MTCP1,0.5346335,2.1468847,0.5929033210483708,1.0,False
ZKSCAN2,0.5346335,1.5297754,0.5929033210483708,1.0,False
TRAV8-2,0.5346335,0.45360038,0.5929033210483708,1.0,False
ENSG00000257176,0.534599,1.6286039,0.5929271910766433,1.0,False
DOK6,0.534599,1.9611229,0.5929271910766433,1.0,False
ERMARD,0.5344954,0.19755752,0.5929988038038669,1.0,False
EID2,0.5343919,0.6031134,0.5930704204942744,1.0,False
GPM6A,0.5343919,0.10234359,0.5930704204942744,1.0,False
DAGLB,0.5341503,0.36495805,0.5932375415145248,1.0,False
RAB43,0.53404677,0.20562623,0.5933091714115826,1.0,False
EEF1AKMT4,0.53397775,2.0669692,0.5933569268767696,1.0,False
KCNMB1,0.53373617,1.7546623,0.5935240848653973,1.0,False
COL4A3BP,0.5335291,0.2942621,0.5936673802979839,1.0,False
REPS2,0.533184,1.6673456,0.5939062411995488,1.0,False
LCK,0.5331495,0.044262122,0.5939301297077362,1.0,False
ZBTB39,0.5330804,1.3250259,0.5939779080427723,1.0,False
ZNF764,0.5330804,0.17975892,0.5939779080427723,1.0,False
LINC00205,0.5330459,1.3261813,0.5940017978695802,1.0,False
MIX23,0.53259724,-0.04510205,0.5943124056051152,1.0,False
FIZ1,0.53256273,1.3524516,0.5943363015830609,1.0,False
ENSG00000291121,0.5325282,0.7862652,0.5943601980002207,1.0,False
MIGA2,0.53235567,0.3971952,0.5944796866735177,1.0,False
NCKAP5L,0.5321486,0.122042306,0.594623087571277,1.0,False
TMEM230,0.53197604,0.009734494,0.5947426003912532,1.0,False
RSPH3,0.5318725,0.44679427,0.5948143133498094,1.0,False
RAPH1,0.5316309,0.47084054,0.5949816589436983,1.0,False
ZNF75A,0.5316309,-0.12517364,0.5949816589436983,1.0,False
GLYCTK,0.53159636,-0.012004252,0.5950055672119265,1.0,False
ARL6,0.53159636,1.0799071,0.5950055672119265,1.0,False
ANKHD1-DT,0.5314583,0.12443764,0.5951012046710616,1.0,False
NEK10,0.53128576,1.0835682,0.5952207613624473,1.0,False
IFFO1,0.5310097,-0.17048724,0.5954120748674532,1.0,False
MPHOSPH10,0.53090614,-0.2932945,0.5954838246642621,1.0,False
RP5-1085F17.3,0.5307336,0.96976185,0.5956034164233455,1.0,False
MAP3K2-DT,0.53059554,0.84978354,0.5956990977171006,1.0,False
ITFG2-AS1,0.53031945,1.0584106,0.595890481329679,1.0,False
ENSG00000289161,0.5300088,1.0334907,0.596105821391566,1.0,False
NAGPA,0.5299743,-0.043140322,0.5961297502538889,1.0,False
NMNAT1,0.52990526,0.23748071,0.5961776092915568,1.0,False
COA5,0.5288699,-0.18194467,0.5968957048318145,1.0,False
SLC9B1,0.5286283,0.90991104,0.597063317072895,1.0,False
IFITM3,0.5281106,0.07628083,0.5974225582371424,1.0,False
LINC00680,0.5280416,-0.16206041,0.5974704644822806,1.0,False
FAM30A,0.52714425,0.7236396,0.5980934045063427,1.0,False
RAI1,0.52710974,0.045474302,0.5981173696262925,1.0,False
IBA57,0.52683365,0.27759793,0.5983091062792492,1.0,False
ARMCX5,0.5267301,0.69079685,0.5983810147155366,1.0,False
FAHD1,0.5266611,0.19921681,0.5984289558518352,1.0,False
BAIAP2,0.5266611,0.72860533,0.5984289558518352,1.0,False
RPH3AL,0.5256947,0.61475533,0.5991003146816611,1.0,False
KIF27,0.5256602,0.57435375,0.599124298094784,1.0,False
TUT1,0.5252461,-0.15578924,0.5994121329847444,1.0,False
ARHGEF19,0.5252461,0.14931431,0.5994121329847444,1.0,False
EFCAB13,0.5252116,0.63139,0.5994361220526543,1.0,False
EMD,0.525039,-0.10714772,0.5995560739143717,1.0,False
TSPYL4,0.52486646,0.61476225,0.5996760366444726,1.0,False
IRF2BP1,0.5246594,0.047278736,0.5998200062632157,1.0,False
L3MBTL4,0.5245904,0.6457962,0.5998679996124114,1.0,False
CCDC189,0.52414167,0.47714323,0.6001799987352239,1.0,False
LIG4,0.52410716,2.0466871,0.6002040017077053,1.0,False
CDC45,0.523624,3.3853104,0.6005400889014803,1.0,False
IGHV1-24,0.5235895,24.49053,0.6005640983844227,1.0,False
ENSG00000273272,0.5235895,23.229122,0.6005640983844227,1.0,False
ENSG00000278730,0.5235895,23.74672,0.6005640983844227,1.0,False
ENSG00000288782,0.5235895,23.71696,0.6005640983844227,1.0,False
HRK,0.5235895,23.520523,0.6005640983844227,1.0,False
MYL6B-AS1,0.5235895,23.76559,0.6005640983844227,1.0,False
ILDR1,0.5235895,23.379545,0.6005640983844227,1.0,False
RP1-148H17.1,0.5235895,23.101664,0.6005640983844227,1.0,False
ENSG00000240571,0.5235895,23.398577,0.6005640983844227,1.0,False
EOLA2,0.523555,0.14823511,0.6005881083012299,1.0,False
DDX20,0.52303725,0.031237494,0.6009483091029859,1.0,False
DUOX1,0.5229337,0.21130754,0.6010203609709561,1.0,False
ZNF771,0.52269214,0.41575375,0.6011884971667028,1.0,False
CYP3A5,0.5226231,0.32883972,0.6012365399800061,1.0,False
PLGLB1,0.5224851,2.3876169,0.6013326308058418,1.0,False
MRM1,0.52245057,0.3683805,0.6013566545953519,1.0,False
LRRC7,0.522209,2.3326082,0.6015248332497692,1.0,False
ENSG00000248969,0.52203643,1.8038104,0.601644973851482,1.0,False
TRD-AS1,0.5220019,2.5599875,0.6016690032706953,1.0,False
POU6F1,0.5219329,0.46685055,0.6017170634078263,1.0,False
ADAMTS17,0.5218984,0.60650057,0.6017410941257022,1.0,False
PLPP2,0.5218984,2.6744263,0.6017410941257022,1.0,False
ENSG00000235111,0.5215877,2.1708236,0.6019573900621519,1.0,False
ENSG00000232754,0.5214152,1.8521477,0.6020775696153066,1.0,False
ZNF20,0.5214152,2.0067306,0.6020775696153066,1.0,False
VPS33B,0.52138066,0.013591595,0.6021016068236833,1.0,False
ENSG00000272688,0.5208975,1.724073,0.6024381731474702,1.0,False
KIF1C,0.52075946,0.24974549,0.6025343505174574,1.0,False
ZNF713,0.5204834,1.3833774,0.6027267259996713,1.0,False
ENSG00000289015,0.52037984,1.6316193,0.6027988739339238,1.0,False
SCGB2B2,0.5202418,1.5289428,0.6028950772264904,1.0,False
KIF2C,0.52000016,1.4859598,0.6030634496136934,1.0,False
KLF8,0.51993114,1.4115353,0.603111559895635,1.0,False
ENSG00000290440,0.5198276,1.4301188,0.6031837285559187,1.0,False
AMT,0.519586,1.5239567,0.6033521372013855,1.0,False
LINC01806,0.5192409,1.268926,0.6035927576518666,1.0,False
AKAP5,0.5191719,1.3329417,0.6036408869174892,1.0,False
ZNF805,0.5191719,1.2870833,0.6036408869174892,1.0,False
FAAP24,0.5191029,1.2393777,0.6036890179078962,1.0,False
LASP1NB,0.5188958,1.1693275,0.6038334212261504,1.0,False
ENSG00000289707,0.5187577,1.3280807,0.6039296987258379,1.0,False
ITSN1,0.5186887,1.3522667,0.6039778400614344,1.0,False
RNASEH1-DT,0.5186887,1.2766114,0.6039778400614344,1.0,False
MPI,0.51861966,-0.19000423,0.6040259831206425,1.0,False
ADAT3,0.51861966,1.2496823,0.6040259831206425,1.0,False
PROCR,0.51834357,1.0550766,0.6042185725902364,1.0,False
DLGAP1,0.51803297,0.9024586,0.6044352686910275,1.0,False
ZNF263,0.51768786,-0.17651917,0.6046760830336073,1.0,False
ZNF671,0.5175498,0.07290407,0.6047724208200619,1.0,False
COLEC12,0.5175153,0.38100225,0.6047965063422545,1.0,False
AQP11,0.5174808,0.90626603,0.6048205922946364,1.0,False
ENSG00000290872,0.5174808,1.027084,0.6048205922946364,1.0,False
TRUB1,0.51741177,0.17720409,0.6048687654898848,1.0,False
NEGR1,0.51727366,1.0712545,0.6049651170417316,1.0,False
GIGYF1,0.5171011,-0.17033121,0.6050855661573376,1.0,False
ZNF8,0.516825,0.26038283,0.6052783070979559,1.0,False
ZNF17,0.516825,0.79916424,0.6052783070979559,1.0,False
HLA-F-AS1,0.51630735,0.30024612,0.6056397704883218,1.0,False
HRSP12,0.5156171,0.007292739,0.6061218719718982,1.0,False
RALB,0.5153755,-0.052147087,0.606290648043314,1.0,False
TUBE1,0.51520294,0.09218001,0.6064112152469963,1.0,False
ATP2B1-AS1,0.5151339,-0.19002199,0.6064594451300701,1.0,False
NADK2,0.5146853,-0.19652353,0.6067729811643439,1.0,False
THAP3,0.5143746,-0.08311558,0.6069900869932493,1.0,False
DNAL4,0.51423657,0.32384017,0.6070865896087567,1.0,False
ZBTB14,0.5140295,0.14760627,0.6072313563772258,1.0,False
THAP7,0.5130286,-0.23391286,0.6079312795833884,1.0,False
ENSG00000290791,0.5128906,0.33045965,0.6080278489384228,1.0,False
LEPROTL1,0.51247644,0.0470189,0.6083175980248762,1.0,False
YAE1,0.51220036,0.6448325,0.6085107982534005,1.0,False
FSCN1,0.5116482,0.46239737,0.6088972806717002,1.0,False
GIMAP2,0.51113045,-0.0952899,0.6092597071246291,1.0,False
AC013264.2,0.5108889,0.5787027,0.609428872297225,1.0,False
RGS13,0.5106128,4.077399,0.6096222294904678,1.0,False
CHERP,0.51054376,-0.23812933,0.6096705730488094,1.0,False
SCARB1,0.51050925,0.507658,0.6096947454668677,1.0,False
LAMB1,0.5103367,0.37676096,0.6098156139451835,1.0,False
ENSG00000291220,0.5103367,0.45496124,0.6098156139451835,1.0,False
TAPT1-AS1,0.51023316,0.4494304,0.6098881401418257,1.0,False
ENSG00000289156,0.5101641,23.725826,0.609936493068254,1.0,False
ENSG00000261369,0.5101641,23.373085,0.609936493068254,1.0,False
POLR3G,0.5101641,23.432135,0.609936493068254,1.0,False
IGLC4,0.5101641,23.531391,0.609936493068254,1.0,False
ENSG00000287916,0.5101641,23.455965,0.609936493068254,1.0,False
ENSG00000271533,0.5101641,23.375439,0.609936493068254,1.0,False
ENSG00000273828,0.5101641,23.58115,0.609936493068254,1.0,False
GPAT4-AS1,0.5101641,23.495735,0.609936493068254,1.0,False
ZNF579,0.5101641,23.30747,0.609936493068254,1.0,False
RIOX2,0.5101641,-0.20035611,0.609936493068254,1.0,False
ENSG00000259564,0.5101641,23.456354,0.609936493068254,1.0,False
TAS1R3,0.5101641,23.516256,0.609936493068254,1.0,False
NRG4,0.5101641,23.597712,0.609936493068254,1.0,False
ENSG00000231731,0.5101641,23.458122,0.609936493068254,1.0,False
ENSG00000233478,0.5101641,23.684303,0.609936493068254,1.0,False
OMG,0.5101641,23.318066,0.609936493068254,1.0,False
ENSG00000249456,0.509888,2.6341004,0.6101299217996115,1.0,False
REX1BD,0.509819,-0.165794,0.6101782832380095,1.0,False
RXRA,0.50943935,-0.15896754,0.6104443015657739,1.0,False
SH3BP5L,0.5089907,0.14525509,0.6107587531968248,1.0,False
ENSG00000291174,0.5089907,0.033317063,0.6107587531968248,1.0,False
LINC03072,0.5089562,2.657881,0.6107829447591366,1.0,False
ENSG00000286753,0.5088872,2.667082,0.610831329158551,1.0,False
LRRC1,0.50868005,2.54961,0.6109764925535799,1.0,False
GIT1,0.50864553,-0.09300778,0.6110006879395585,1.0,False
ENSG00000176593,0.50864553,2.030911,0.6110006879395585,1.0,False
FTSJ2,0.50843847,-0.21451604,0.6111458691743282,1.0,False
MRC2,0.50833493,2.2198322,0.6112184655243289,1.0,False
DNA2,0.5083004,2.2317636,0.6112426651567966,1.0,False
ENSG00000284052,0.5079898,1.8354608,0.6114604809503495,1.0,False
SLC1A3-AS1,0.5079208,1.8562057,0.6115088891283047,1.0,False
CEP72,0.5078863,1.167906,0.6115330938537372,1.0,False
ICA1L,0.50771374,0.5197492,0.6116541238445925,1.0,False
TMPO-AS1,0.5076447,2.005098,0.6117025388102585,1.0,False
CD101,0.5070925,1.6426135,0.6120899195951899,1.0,False
LINC02481,0.50674736,0.2878454,0.612332087683038,1.0,False
PDE1B,0.50664383,1.3702397,0.6124047463699431,1.0,False
FAM171A1,0.5065748,1.5690358,0.6124531876121007,1.0,False
FAM131A,0.5065403,1.2234018,0.6124774088683811,1.0,False
CCDC102B,0.5064713,0.3895639,0.6125258526512386,1.0,False
LRRC2,0.50643677,1.2100322,0.6125500751777728,1.0,False
COPS6,0.50633323,-0.12864344,0.6126227452975389,1.0,False
FOS,0.50633323,0.07432819,0.6126227452975389,1.0,False
FBXO30,0.5061952,1.2937595,0.6127196447168086,1.0,False
CAMSAP2,0.50605714,1.2258878,0.6128165509076744,1.0,False
TMSB15B-AS1,0.5059536,1.1753203,0.6128892349938572,1.0,False
ENSG00000288771,0.50585,0.85398114,0.6129619228877105,1.0,False
FLVCR1-AS1,0.5058155,1.1689166,0.6129861530317102,1.0,False
SLFN12,0.505712,0.25005847,0.6130588460015554,1.0,False
BCORL1,0.50567746,0.9751544,0.6130830778373808,1.0,False
ZNF879,0.5054359,1.2530521,0.6132527125282298,1.0,False
NPL,0.5050908,1.0887592,0.6134950837329856,1.0,False
ZNF546,0.50498724,0.3152539,0.6135678033348675,1.0,False
RP11-426C22.5,0.50474566,0.17588595,0.6137374971914673,1.0,False
ENSG00000266088,0.5046421,0.3440575,0.6138102294652725,1.0,False
PSMC3IP,0.5045731,1.0625553,0.6138587197591332,1.0,False
CRAT,0.5041934,0.033494007,0.614125446559086,1.0,False
FANCB,0.5040554,0.71777993,0.6142224507835423,1.0,False
ZNF841,0.5040554,0.21350975,0.6142224507835423,1.0,False
ANAPC2,0.5040554,-0.26367316,0.6142224507835423,1.0,False
HIST2H2AC,0.50402087,0.6675153,0.6142467028944388,1.0,False
