tissue,dataset,total_counts,n_genes_detected
PB,GSE133028,6400.0,2418
PB,GSE133028,6736.0,2405
PB,GSE133028,7585.0,2436
PB,GSE133028,6759.0,2306
PB,GSE133028,7413.0,2633
PB,GSE133028,7047.0,2483
PB,GSE133028,5623.0,1820
PB,GSE133028,2698.0,1376
PB,GSE133028,5517.0,2204
PB,GSE133028,6545.0,2244
PB,GSE133028,6044.0,2587
PB,GSE133028,6857.0,2668
PB,GSE133028,24944.0,3895
PB,GSE133028,5063.0,1974
PB,GSE133028,6010.0,2130
PB,GSE133028,6797.0,2047
PB,GSE133028,5959.0,2395
PB,GSE133028,6199.0,2147
PB,GSE133028,10008.0,3417
PB,GSE133028,6500.0,2469
PB,GSE133028,8797.0,2634
PB,GSE133028,15818.0,4360
PB,GSE133028,7788.0,2512
PB,GSE133028,10898.0,3755
PB,GSE133028,10300.0,3294
PB,GSE133028,11910.0,3540
PB,GSE133028,10938.0,3698
PB,GSE133028,15579.0,4471
PB,GSE133028,16598.0,4400
PB,GSE133028,11751.0,3770
PB,GSE133028,5252.0,2032
PB,GSE133028,17657.0,4667
PB,GSE133028,17502.0,5129
PB,GSE133028,17874.0,4616
PB,GSE133028,23926.0,5263
PB,GSE133028,11764.0,3712
PB,GSE133028,8190.0,3243
PB,GSE133028,6080.0,2504
PB,GSE133028,12951.0,3983
PB,GSE133028,5485.0,2195
PB,GSE133028,5775.0,1926
PB,GSE133028,6003.0,2188
PB,GSE133028,591.0,415
PB,GSE133028,4042.0,1909
PB,GSE133028,5768.0,2476
PB,GSE133028,14467.0,3899
PB,GSE133028,3540.0,1807
PB,GSE133028,9618.0,3548
PB,GSE133028,17445.0,4514
PB,GSE133028,6633.0,2282
PB,GSE133028,6131.0,2216
PB,GSE133028,13778.0,3983
PB,GSE133028,11165.0,3480
PB,GSE133028,9456.0,2734
PB,GSE133028,5066.0,1892
PB,GSE133028,17464.0,4657
PB,GSE133028,12636.0,3618
PB,GSE133028,5289.0,2012
PB,GSE133028,8405.0,2500
PB,GSE133028,5871.0,2101
PB,GSE133028,8856.0,2746
PB,GSE133028,10420.0,3364
PB,GSE133028,6089.0,2459
PB,GSE133028,4670.0,1759
PB,GSE133028,3388.0,1380
PB,GSE133028,1153.0,442
PB,GSE133028,5860.0,2205
PB,GSE133028,14827.0,4213
PB,GSE133028,2673.0,1377
PB,GSE133028,10455.0,3117
PB,GSE133028,9871.0,3172
PB,GSE133028,5208.0,1929
PB,GSE133028,6358.0,2537
PB,GSE133028,19555.0,4977
PB,GSE133028,14433.0,3960
PB,GSE133028,6065.0,2070
PB,GSE133028,23867.0,4931
PB,GSE133028,15870.0,4326
PB,GSE133028,17646.0,4362
PB,GSE133028,13005.0,3844
PB,GSE133028,6151.0,2101
PB,GSE133028,19404.0,4775
PB,GSE133028,4707.0,1813
PB,GSE133028,5173.0,2265
PB,GSE133028,5349.0,1957
PB,GSE133028,10741.0,3485
PB,GSE133028,5132.0,2034
PB,GSE133028,5847.0,1969
PB,GSE133028,4795.0,1798
PB,GSE133028,5714.0,1982
PB,GSE133028,4918.0,1726
PB,GSE133028,6542.0,2208
PB,GSE133028,16343.0,4516
PB,GSE133028,3548.0,1343
PB,GSE133028,804.0,553
PB,GSE133028,11550.0,4005
PB,GSE133028,5127.0,2114
PB,GSE133028,6832.0,2289
PB,GSE133028,5216.0,1957
PB,GSE133028,11120.0,3472
PB,GSE133028,8238.0,2903
PB,GSE133028,6591.0,2316
PB,GSE133028,11598.0,3790
PB,GSE133028,11278.0,3423
PB,GSE133028,11085.0,3241
PB,GSE133028,12845.0,3758
PB,GSE133028,11384.0,3444
PB,GSE133028,7072.0,2559
PB,GSE133028,14423.0,3958
PB,GSE133028,2444.0,849
PB,GSE133028,13146.0,3905
PB,GSE133028,5131.0,1916
PB,GSE133028,5454.0,2021
PB,GSE133028,6078.0,2236
PB,GSE133028,16423.0,2517
PB,GSE133028,5194.0,1804
PB,GSE133028,13442.0,3505
PB,GSE133028,3969.0,1643
PB,GSE133028,15092.0,4038
PB,GSE133028,9360.0,2933
PB,GSE133028,6222.0,2189
PB,GSE133028,7045.0,2203
PB,GSE133028,4303.0,1882
PB,GSE133028,5783.0,2129
PB,GSE133028,10366.0,3447
PB,GSE133028,5450.0,2232
PB,GSE133028,5404.0,1964
PB,GSE133028,6633.0,2529
PB,GSE133028,10870.0,3454
PB,GSE133028,792.0,512
PB,GSE133028,9721.0,3440
PB,GSE133028,5281.0,2235
PB,GSE133028,5797.0,1932
PB,GSE133028,4238.0,1652
PB,GSE133028,9907.0,3244
PB,GSE133028,5252.0,2216
PB,GSE133028,5892.0,2070
PB,GSE133028,11574.0,3400
PB,GSE133028,4836.0,1742
PB,GSE133028,5381.0,1938
PB,GSE133028,17429.0,4734
PB,GSE133028,8691.0,2627
PB,GSE133028,8970.0,3158
PB,GSE133028,4806.0,1878
PB,GSE133028,26378.0,6081
PB,GSE133028,13396.0,3675
PB,GSE133028,7869.0,2862
PB,GSE133028,7194.0,2415
PB,GSE133028,7108.0,2269
PB,GSE133028,7723.0,2610
PB,GSE133028,19665.0,5059
PB,GSE133028,7378.0,2594
PB,GSE133028,11825.0,3581
PB,GSE133028,16336.0,4334
PB,GSE133028,5797.0,2261
PB,GSE133028,4945.0,2024
PB,GSE133028,18759.0,4985
PB,GSE133028,4978.0,2007
PB,GSE133028,13342.0,3804
PB,GSE133028,4935.0,2057
PB,GSE133028,6891.0,2767
PB,GSE133028,9716.0,3296
PB,GSE133028,41217.0,6408
PB,GSE133028,7929.0,2490
PB,GSE133028,25666.0,5627
PB,GSE133028,6193.0,1975
PB,GSE133028,5058.0,1989
PB,GSE133028,7089.0,2331
PB,GSE133028,14756.0,3964
PB,GSE133028,9961.0,3432
PB,GSE133028,6305.0,2430
PB,GSE133028,6968.0,2176
PB,GSE133028,8765.0,2641
PB,GSE133028,6704.0,2191
PB,GSE133028,1264.0,873
PB,GSE133028,11159.0,3627
PB,GSE133028,4749.0,2201
PB,GSE133028,9029.0,2572
PB,GSE133028,4918.0,1904
PB,GSE133028,7161.0,2214
PB,GSE133028,4742.0,2109
PB,GSE133028,15991.0,4584
PB,GSE133028,4835.0,1472
PB,GSE133028,7922.0,2427
PB,GSE133028,7946.0,3054
PB,GSE133028,7294.0,2773
PB,GSE133028,7858.0,2998
PB,GSE133028,22156.0,5192
PB,GSE133028,21038.0,4855
PB,GSE133028,5005.0,1894
PB,GSE133028,4439.0,2001
PB,GSE133028,10944.0,3067
PB,GSE133028,12143.0,3330
PB,GSE133028,15901.0,4451
PB,GSE133028,4830.0,1991
PB,GSE133028,2705.0,1293
PB,GSE133028,7365.0,2402
PB,GSE133028,4667.0,1841
PB,GSE133028,7318.0,2368
PB,GSE133028,4799.0,1994
PB,GSE133028,5076.0,1896
PB,GSE133028,5459.0,1981
PB,GSE133028,4418.0,1620
PB,GSE133028,4839.0,2191
PB,GSE133028,5254.0,1753
PB,GSE133028,5234.0,2134
PB,GSE133028,6969.0,2611
PB,GSE133028,9538.0,3393
PB,GSE133028,15813.0,4626
PB,GSE133028,5635.0,2055
PB,GSE133028,4815.0,2035
PB,GSE133028,10698.0,3363
PB,GSE133028,6834.0,2213
PB,GSE133028,7882.0,2439
PB,GSE133028,13006.0,4148
PB,GSE133028,1330.0,798
PB,GSE133028,8192.0,2721
PB,GSE133028,9272.0,2744
PB,GSE133028,6796.0,2266
PB,GSE133028,4969.0,2093
PB,GSE133028,5035.0,1945
PB,GSE133028,7932.0,2909
PB,GSE133028,5578.0,2059
PB,GSE133028,8193.0,2646
PB,GSE133028,7398.0,2442
PB,GSE133028,7556.0,2190
PB,GSE133028,12078.0,3571
PB,GSE133028,10603.0,3470
PB,GSE133028,13079.0,3644
PB,GSE133028,7712.0,2487
PB,GSE133028,13737.0,4011
PB,GSE133028,9848.0,2757
PB,GSE133028,6317.0,2071
PB,GSE133028,7415.0,2295
PB,GSE133028,4534.0,1815
PB,GSE133028,20044.0,4788
PB,GSE133028,16450.0,4099
PB,GSE133028,6499.0,1968
PB,GSE133028,11972.0,3675
PB,GSE133028,6421.0,2629
PB,GSE133028,5192.0,1852
PB,GSE133028,7745.0,2120
PB,GSE133028,5020.0,1980
PB,GSE133028,4919.0,1902
PB,GSE133028,10646.0,3551
PB,GSE133028,14416.0,3999
PB,GSE133028,7489.0,2395
PB,GSE133028,4857.0,2098
PB,GSE133028,10872.0,2795
PB,GSE133028,5070.0,1957
PB,GSE133028,40915.0,7210
PB,GSE133028,13596.0,3749
PB,GSE133028,2656.0,1361
PB,GSE133028,9346.0,3218
PB,GSE133028,11847.0,3521
PB,GSE133028,6535.0,2116
PB,GSE133028,804.0,549
PB,GSE133028,8677.0,3036
PB,GSE133028,10043.0,3039
PB,GSE133028,5626.0,2103
PB,GSE133028,20550.0,4697
PB,GSE133028,20573.0,5284
PB,GSE133028,13758.0,4007
PB,GSE133028,4692.0,2106
PB,GSE133028,4385.0,2095
PB,GSE133028,7009.0,2377
PB,GSE133028,11781.0,3573
PB,GSE133028,8793.0,3105
PB,GSE133028,4993.0,1957
PB,GSE133028,4765.0,1937
PB,GSE133028,7425.0,2384
PB,GSE133028,6315.0,2236
PB,GSE133028,13519.0,3760
PB,GSE133028,6212.0,2432
PB,GSE133028,6503.0,2466
PB,GSE133028,4301.0,1565
PB,GSE133028,6942.0,2876
PB,GSE133028,2854.0,1456
PB,GSE133028,7319.0,2285
PB,GSE133028,6304.0,2473
PB,GSE133028,15939.0,3994
PB,GSE133028,4949.0,1941
PB,GSE133028,5658.0,2283
PB,GSE133028,27583.0,4534
PB,GSE133028,2656.0,1351
PB,GSE133028,6840.0,1911
PB,GSE133028,14109.0,4164
PB,GSE133028,7659.0,2723
PB,GSE133028,5448.0,2087
PB,GSE133028,12043.0,3685
PB,GSE133028,1370.0,803
PB,GSE133028,4488.0,1984
PB,GSE133028,5876.0,2493
PB,GSE133028,17115.0,4673
PB,GSE133028,5622.0,2398
PB,GSE133028,5559.0,2198
PB,GSE133028,14408.0,3883
PB,GSE133028,3782.0,1643
PB,GSE133028,12575.0,3870
PB,GSE133028,7287.0,2783
PB,GSE133028,9988.0,3309
PB,GSE133028,6539.0,2298
PB,GSE133028,5566.0,2584
PB,GSE133028,4956.0,1975
PB,GSE133028,4844.0,1915
PB,GSE133028,13608.0,3785
PB,GSE133028,8465.0,2057
PB,GSE133028,6606.0,2170
PB,GSE133028,5342.0,1991
PB,GSE133028,15296.0,4236
PB,GSE133028,21667.0,5328
PB,GSE133028,4745.0,2212
PB,GSE133028,5226.0,1866
PB,GSE133028,7094.0,2472
PB,GSE133028,8065.0,2444
PB,GSE133028,7773.0,3042
PB,GSE133028,4878.0,1864
PB,GSE133028,4774.0,2004
PB,GSE133028,4518.0,1917
PB,GSE133028,6312.0,2355
PB,GSE133028,5975.0,2467
PB,GSE133028,626.0,449
PB,GSE133028,13892.0,3857
PB,GSE133028,7481.0,2411
PB,GSE133028,6759.0,2915
PB,GSE133028,5511.0,1964
PB,GSE133028,13971.0,4112
PB,GSE133028,7194.0,2268
PB,GSE133028,6188.0,2208
PB,GSE133028,7437.0,2360
PB,GSE133028,6248.0,2084
PB,GSE133028,11680.0,3337
PB,GSE133028,8248.0,2892
PB,GSE133028,5569.0,1985
PB,GSE133028,16053.0,4772
PB,GSE133028,10465.0,3245
PB,GSE133028,8278.0,3046
PB,GSE133028,9015.0,2761
PB,GSE133028,8672.0,2539
PB,GSE133028,8446.0,2607
PB,GSE133028,2126.0,1257
PB,GSE133028,5229.0,2172
PB,GSE133028,37783.0,5359
PB,GSE133028,6408.0,2431
PB,GSE133028,6064.0,2391
PB,GSE133028,6503.0,2268
PB,GSE133028,7501.0,2181
PB,GSE133028,8445.0,2959
PB,GSE133028,9146.0,2584
PB,GSE133028,5336.0,2073
PB,GSE133028,7919.0,2840
PB,GSE133028,6492.0,2189
PB,GSE133028,7799.0,2385
PB,GSE133028,11281.0,3593
PB,GSE133028,9195.0,2606
PB,GSE133028,9399.0,3360
PB,GSE133028,7274.0,2374
PB,GSE133028,14283.0,4208
PB,GSE133028,5945.0,2124
PB,GSE133028,10523.0,3478
PB,GSE133028,4858.0,1958
PB,GSE133028,24228.0,5788
PB,GSE133028,5739.0,1957
PB,GSE133028,6631.0,2253
PB,GSE133028,2252.0,1286
PB,GSE133028,4824.0,1922
PB,GSE133028,7496.0,2871
PB,GSE133028,6943.0,2582
PB,GSE133028,9551.0,3318
PB,GSE133028,5756.0,1986
PB,GSE133028,5140.0,1939
PB,GSE133028,6258.0,2142
PB,GSE133028,7482.0,2413
PB,GSE133028,12287.0,3693
PB,GSE133028,8930.0,2774
PB,GSE133028,8319.0,2685
PB,GSE133028,5066.0,1817
PB,GSE133028,6519.0,1880
PB,GSE133028,10397.0,3463
PB,GSE133028,5546.0,2041
PB,GSE133028,8757.0,3092
PB,GSE133028,11430.0,3582
PB,GSE133028,4542.0,1795
PB,GSE133028,5761.0,2204
PB,GSE133028,8993.0,2945
PB,GSE133028,11136.0,3420
PB,GSE133028,4577.0,1854
PB,GSE133028,7721.0,2999
PB,GSE133028,6641.0,2507
PB,GSE133028,6460.0,2017
PB,GSE133028,13721.0,4050
PB,GSE133028,8831.0,2627
PB,GSE133028,13702.0,4017
PB,GSE133028,4269.0,1834
PB,GSE133028,7696.0,2411
PB,GSE133028,6559.0,2668
PB,GSE133028,5015.0,2000
PB,GSE133028,6059.0,1990
PB,GSE133028,4414.0,2074
PB,GSE133028,12517.0,4015
PB,GSE133028,6175.0,2292
PB,GSE133028,7178.0,2271
PB,GSE133028,25641.0,3423
PB,GSE133028,5284.0,1934
PB,GSE133028,6932.0,2677
PB,GSE133028,5719.0,2180
PB,GSE133028,7281.0,2377
PB,GSE133028,12486.0,3771
PB,GSE133028,4001.0,1995
PB,GSE133028,13954.0,4050
PB,GSE133028,7681.0,2249
PB,GSE133028,5712.0,1807
PB,GSE133028,10633.0,3454
PB,GSE133028,9376.0,2745
PB,GSE133028,5399.0,1861
PB,GSE133028,7994.0,2630
PB,GSE133028,6124.0,2147
PB,GSE133028,7318.0,2645
PB,GSE133028,8808.0,2909
PB,GSE133028,6127.0,2270
PB,GSE133028,7327.0,2544
PB,GSE133028,5678.0,1944
PB,GSE133028,5227.0,2228
PB,GSE133028,13651.0,3855
PB,GSE133028,16099.0,4685
PB,GSE133028,2768.0,1312
PB,GSE133028,7908.0,2831
PB,GSE133028,4909.0,2116
PB,GSE133028,5768.0,2042
PB,GSE133028,3685.0,1557
PB,GSE133028,6381.0,2422
PB,GSE133028,6450.0,2080
PB,GSE133028,9470.0,2564
PB,GSE133028,5626.0,2135
PB,GSE133028,7725.0,2231
PB,GSE133028,19835.0,3890
PB,GSE133028,7150.0,2758
PB,GSE133028,5929.0,2155
PB,GSE133028,6300.0,2097
PB,GSE133028,6106.0,2110
PB,GSE133028,9866.0,3548
PB,GSE133028,7119.0,2320
PB,GSE133028,4941.0,1935
PB,GSE133028,5095.0,2126
PB,GSE133028,7708.0,2449
PB,GSE133028,12606.0,3490
PB,GSE133028,16894.0,4350
PB,GSE133028,31221.0,5060
PB,GSE133028,9890.0,3290
PB,GSE133028,12733.0,3614
PB,GSE133028,13947.0,3640
PB,GSE133028,8909.0,3151
PB,GSE133028,1838.0,1042
PB,GSE133028,14110.0,4011
PB,GSE133028,9021.0,2704
PB,GSE133028,4920.0,1916
PB,GSE133028,7859.0,2633
PB,GSE133028,5919.0,2335
PB,GSE133028,5777.0,2027
PB,GSE133028,10888.0,3054
PB,GSE133028,8314.0,2396
PB,GSE133028,10640.0,3320
PB,GSE133028,5304.0,1827
PB,GSE133028,3623.0,1712
PB,GSE133028,8722.0,3157
PB,GSE133028,7623.0,2522
PB,GSE133028,10947.0,3443
PB,GSE133028,17943.0,4329
PB,GSE133028,4533.0,1692
PB,GSE133028,6345.0,2217
PB,GSE133028,8792.0,2824
PB,GSE133028,6860.0,2160
PB,GSE133028,6032.0,1868
PB,GSE133028,16974.0,4316
PB,GSE133028,7343.0,2535
PB,GSE133028,9527.0,3260
PB,GSE133028,6703.0,1984
PB,GSE133028,4772.0,1660
PB,GSE133028,5110.0,2048
PB,GSE133028,5155.0,2126
PB,GSE133028,5210.0,2035
PB,GSE133028,2703.0,1473
PB,GSE133028,6930.0,2197
PB,GSE133028,9137.0,2646
PB,GSE133028,5978.0,2724
PB,GSE133028,6873.0,2081
PB,GSE133028,6426.0,2602
PB,GSE133028,4770.0,1978
PB,GSE133028,10537.0,3105
PB,GSE133028,6572.0,2378
PB,GSE133028,11886.0,3674
PB,GSE133028,8686.0,3155
PB,GSE133028,9171.0,3212
PB,GSE133028,6997.0,2212
PB,GSE133028,10001.0,3164
PB,GSE133028,7312.0,2608
PB,GSE133028,15542.0,4070
PB,GSE133028,12509.0,3552
PB,GSE133028,7456.0,2219
PB,GSE133028,10390.0,3558
PB,GSE133028,6774.0,2291
PB,GSE133028,4947.0,1793
PB,GSE133028,6433.0,2538
PB,GSE133028,6424.0,2206
PB,GSE133028,7226.0,2239
PB,GSE133028,5818.0,2128
PB,GSE133028,4769.0,1999
PB,GSE133028,6195.0,2183
PB,GSE133028,17727.0,4783
PB,GSE133028,9847.0,3522
PB,GSE133028,7632.0,2374
PB,GSE133028,10446.0,3348
PB,GSE133028,5265.0,2042
PB,GSE133028,11623.0,3423
PB,GSE133028,9472.0,3244
PB,GSE133028,9341.0,2774
PB,GSE133028,12886.0,4019
PB,GSE133028,5289.0,2245
PB,GSE133028,7524.0,2209
PB,GSE133028,6522.0,2194
PB,GSE133028,3727.0,1726
PB,GSE133028,11629.0,3693
PB,GSE133028,6815.0,2474
PB,GSE133028,3945.0,2090
PB,GSE133028,4523.0,1830
PB,GSE133028,6567.0,2297
PB,GSE133028,2369.0,1263
PB,GSE133028,10014.0,3246
PB,GSE133028,12404.0,3606
PB,GSE133028,5690.0,2024
PB,GSE133028,5944.0,2244
PB,GSE133028,16164.0,4485
PB,GSE133028,4705.0,1893
PB,GSE133028,10584.0,3209
PB,GSE133028,7822.0,2432
PB,GSE133028,14925.0,4399
PB,GSE133028,8085.0,2812
PB,GSE133028,11232.0,3436
PB,GSE133028,22257.0,5157
PB,GSE133028,8019.0,2573
PB,GSE133028,6055.0,1832
PB,GSE133028,12329.0,3489
PB,GSE133028,19660.0,4741
PB,GSE133028,7197.0,2274
PB,GSE133028,2797.0,1400
PB,GSE133028,11737.0,3608
PB,GSE133028,6744.0,2238
PB,GSE133028,6894.0,2217
PB,GSE133028,5117.0,1823
PB,GSE133028,32936.0,6480
PB,GSE133028,4745.0,2095
PB,GSE133028,12426.0,3677
PB,GSE133028,11046.0,3231
PB,GSE133028,12113.0,3661
PB,GSE133028,6089.0,2332
PB,GSE133028,3315.0,1855
PB,GSE133028,15720.0,4042
PB,GSE133028,2280.0,1224
PB,GSE133028,7682.0,2901
PB,GSE133028,5464.0,2022
PB,GSE133028,5179.0,2065
PB,GSE133028,6060.0,2283
PB,GSE133028,4665.0,1869
PB,GSE133028,7026.0,2396
PB,GSE133028,5728.0,2221
PB,GSE133028,5531.0,2069
PB,GSE133028,16088.0,4258
PB,GSE133028,13183.0,3858
PB,GSE133028,4692.0,1865
PB,GSE133028,12637.0,3922
PB,GSE133028,5216.0,2335
PB,GSE133028,6691.0,2403
PB,GSE133028,5100.0,1881
PB,GSE133028,6691.0,2580
PB,GSE133028,11428.0,3435
PB,GSE133028,4895.0,2136
PB,GSE133028,5525.0,2148
PB,GSE133028,6523.0,2309
PB,GSE133028,7546.0,2509
PB,GSE133028,7385.0,2373
PB,GSE133028,4782.0,1802
PB,GSE133028,7851.0,2941
PB,GSE133028,16233.0,4478
PB,GSE133028,5991.0,2466
PB,GSE133028,8787.0,3481
PB,GSE133028,6513.0,2335
PB,GSE133028,9693.0,3307
PB,GSE133028,7663.0,2664
PB,GSE133028,3937.0,1850
PB,GSE133028,6983.0,2321
PB,GSE133028,8977.0,3084
PB,GSE133028,6777.0,2523
PB,GSE133028,935.0,615
PB,GSE133028,4989.0,1734
PB,GSE133028,5452.0,2052
PB,GSE133028,4605.0,1810
PB,GSE133028,16901.0,4460
PB,GSE133028,12202.0,3740
PB,GSE133028,5526.0,2079
PB,GSE133028,4806.0,1852
PB,GSE133028,15608.0,4636
PB,GSE133028,6077.0,2325
PB,GSE133028,9103.0,3374
PB,GSE133028,10313.0,3331
PB,GSE133028,4576.0,1942
PB,GSE133028,13117.0,3813
PB,GSE133028,4741.0,2188
PB,GSE133028,6458.0,2592
PB,GSE133028,6177.0,2414
PB,GSE133028,11215.0,3445
PB,GSE133028,26679.0,4517
PB,GSE133028,5341.0,2204
PB,GSE133028,6682.0,2376
PB,GSE133028,19798.0,5176
PB,GSE133028,3154.0,1401
PB,GSE133028,5481.0,1779
PB,GSE133028,6627.0,2368
PB,GSE133028,7480.0,2757
PB,GSE133028,5847.0,2088
PB,GSE133028,7354.0,2528
PB,GSE133028,9613.0,2955
PB,GSE133028,17712.0,4804
PB,GSE133028,7021.0,2126
PB,GSE133028,10389.0,3443
PB,GSE133028,5956.0,2111
PB,GSE133028,4485.0,1735
PB,GSE133028,21965.0,5278
PB,GSE133028,14290.0,4072
PB,GSE133028,10219.0,2744
PB,GSE133028,8582.0,2950
PB,GSE133028,2510.0,743
PB,GSE133028,6149.0,2063
PB,GSE133028,9041.0,3144
PB,GSE133028,4101.0,1885
PB,GSE133028,7861.0,2256
PB,GSE133028,7901.0,2501
PB,GSE133028,8376.0,2908
PB,GSE133028,4973.0,2278
PB,GSE133028,7058.0,2405
PB,GSE133028,10057.0,3370
PB,GSE133028,8285.0,2425
PB,GSE133028,13030.0,3758
PB,GSE133028,30412.0,4626
PB,GSE133028,5207.0,1854
PB,GSE133028,6567.0,2238
PB,GSE133028,14865.0,4169
PB,GSE133028,6704.0,2260
PB,GSE133028,6079.0,2584
PB,GSE133028,6956.0,2775
PB,GSE133028,6407.0,2463
PB,GSE133028,11272.0,3607
PB,GSE133028,5766.0,2391
PB,GSE133028,7630.0,2436
PB,GSE133028,17407.0,3394
PB,GSE133028,6818.0,2174
PB,GSE133028,10436.0,3333
PB,GSE133028,7891.0,2934
PB,GSE133028,6349.0,2709
PB,GSE133028,19247.0,5213
PB,GSE133028,4236.0,1604
PB,GSE133028,17248.0,4310
PB,GSE133028,5787.0,2441
PB,GSE133028,4085.0,1753
PB,GSE133028,11860.0,3393
PB,GSE133028,5042.0,1821
PB,GSE133028,21712.0,5133
PB,GSE133028,5516.0,2011
PB,GSE133028,5462.0,1970
PB,GSE133028,9157.0,3187
PB,GSE133028,7710.0,2425
PB,GSE133028,7548.0,2479
PB,GSE133028,4803.0,2033
PB,GSE133028,5061.0,1883
PB,GSE133028,4246.0,1910
PB,GSE133028,6948.0,2416
PB,GSE133028,7277.0,2183
PB,GSE133028,1090.0,356
PB,GSE133028,25927.0,5439
PB,GSE133028,6999.0,2326
PB,GSE133028,5670.0,2218
PB,GSE133028,5550.0,2226
PB,GSE133028,11070.0,3335
PB,GSE133028,12782.0,3501
PB,GSE133028,6752.0,2152
PB,GSE133028,1232.0,711
PB,GSE133028,5160.0,2026
PB,GSE133028,5050.0,2005
PB,GSE133028,4444.0,1803
PB,GSE133028,4596.0,1724
PB,GSE133028,809.0,581
PB,GSE133028,5015.0,2291
PB,GSE133028,5608.0,2110
PB,GSE133028,6915.0,2717
PB,GSE133028,6265.0,2468
PB,GSE133028,8368.0,2781
PB,GSE133028,4553.0,1536
PB,GSE133028,9275.0,2601
PB,GSE133028,25057.0,4413
PB,GSE133028,4726.0,1949
PB,GSE133028,5393.0,2390
PB,GSE133028,5171.0,2120
PB,GSE133028,5518.0,1777
PB,GSE133028,5006.0,2144
PB,GSE133028,6347.0,2094
PB,GSE133028,10064.0,3290
PB,GSE133028,2490.0,1319
PB,GSE133028,11481.0,3488
PB,GSE133028,5047.0,1889
PB,GSE133028,6075.0,1916
PB,GSE133028,6098.0,2378
PB,GSE133028,6553.0,2081
PB,GSE133028,8756.0,2477
PB,GSE133028,1716.0,950
PB,GSE133028,6728.0,2805
PB,GSE133028,17391.0,4403
PB,GSE133028,9386.0,3526
PB,GSE133028,7793.0,2497
PB,GSE133028,5313.0,1907
PB,GSE133028,6863.0,2192
PB,GSE133028,11765.0,3584
PB,GSE133028,4782.0,2006
PB,GSE133028,8800.0,2736
PB,GSE133028,7710.0,2793
PB,GSE133028,26494.0,5750
PB,GSE133028,2215.0,1187
PB,GSE133028,13242.0,3732
PB,GSE133028,5382.0,2437
PB,GSE133028,8790.0,3113
PB,GSE133028,5791.0,2337
PB,GSE133028,3456.0,1664
PB,GSE133028,7479.0,2611
PB,GSE133028,8078.0,2391
PB,GSE133028,5475.0,1970
PB,GSE133028,6585.0,2178
PB,GSE133028,19285.0,4447
PB,GSE133028,4834.0,1752
PB,GSE133028,11980.0,3300
PB,GSE133028,8033.0,2681
PB,GSE133028,5951.0,2116
PB,GSE133028,7324.0,2556
PB,GSE133028,1609.0,814
PB,GSE133028,5732.0,2041
PB,GSE133028,4374.0,1698
PB,GSE133028,6234.0,1958
PB,GSE133028,12638.0,3940
PB,GSE133028,5046.0,1866
PB,GSE133028,6433.0,2190
PB,GSE133028,10261.0,3197
PB,GSE133028,5039.0,1975
PB,GSE133028,22063.0,5191
PB,GSE133028,5449.0,1939
PB,GSE133028,4941.0,1962
PB,GSE133028,5741.0,1955
PB,GSE133028,5227.0,2078
PB,GSE133028,5493.0,1833
PB,GSE133028,5393.0,2161
PB,GSE133028,23954.0,5503
PB,GSE133028,9719.0,2968
PB,GSE133028,5163.0,1994
PB,GSE133028,14868.0,3475
PB,GSE133028,4747.0,1876
PB,GSE133028,18544.0,4532
PB,GSE133028,13423.0,3822
PB,GSE133028,6442.0,2664
PB,GSE133028,5049.0,2026
PB,GSE133028,8238.0,2983
PB,GSE133028,5533.0,2157
PB,GSE133028,19926.0,4625
PB,GSE133028,4783.0,2054
PB,GSE133028,7810.0,2907
PB,GSE133028,12538.0,3428
PB,GSE133028,14659.0,4413
PB,GSE133028,4944.0,2163
PB,GSE133028,17664.0,5235
PB,GSE133028,3938.0,1467
PB,GSE133028,5818.0,2059
PB,GSE133028,7232.0,2726
PB,GSE133028,6253.0,2303
PB,GSE133028,5282.0,1774
PB,GSE133028,4039.0,1154
PB,GSE133028,13370.0,3936
PB,GSE133028,10052.0,3216
PB,GSE133028,7917.0,2750
PB,GSE133028,11314.0,3431
PB,GSE133028,7833.0,2808
PB,GSE133028,12459.0,3626
PB,GSE133028,6245.0,2017
PB,GSE133028,21672.0,5384
PB,GSE133028,13181.0,4028
PB,GSE133028,5957.0,2171
PB,GSE133028,5677.0,2059
PB,GSE133028,8326.0,2995
PB,GSE133028,19539.0,4997
PB,GSE133028,6457.0,2124
PB,GSE133028,19851.0,4852
PB,GSE133028,7061.0,2454
PB,GSE133028,6576.0,2387
PB,GSE133028,6276.0,2164
PB,GSE133028,13433.0,3720
PB,GSE133028,6003.0,2121
PB,GSE133028,9277.0,3153
PB,GSE133028,7187.0,2456
PB,GSE133028,10900.0,3345
PB,GSE133028,6248.0,2397
PB,GSE133028,11423.0,3566
PB,GSE133028,6091.0,2256
PB,GSE133028,4445.0,1763
PB,GSE133028,11795.0,3383
PB,GSE133028,5626.0,2107
PB,GSE133028,7032.0,2122
PB,GSE133028,6214.0,1927
PB,GSE133028,12177.0,3569
PB,GSE133028,6762.0,2734
PB,GSE133028,11895.0,3735
PB,GSE133028,5523.0,2035
PB,GSE133028,5261.0,2337
PB,GSE133028,8515.0,2682
PB,GSE133028,14590.0,3944
PB,GSE133028,7000.0,2493
PB,GSE133028,13955.0,3833
PB,GSE133028,7971.0,2617
PB,GSE133028,6182.0,2297
PB,GSE133028,8211.0,2836
